item_type,item_id,secondary_id,region_id,sha256,status,previously_present,restored,assignment_count,evidence
svg_text_node,T-040,,R02,10ccf9dcecb2a2201db2798f4ae0632ed0d53b78062bdf7e77f47e99e63b3fed,processed-semantic-transcript,True,False,1,will translate to on syntax
svg_text_node,T-041,,R02,73c7456da3bc91dae500e61984c0f66cf7807dc58b9c4fc60309498b6f352abd,processed-semantic-transcript,True,False,1,left join
svg_text_node,T-042,,R02,b50643dbf5301e13336cdfddf90895f823da84868a767b3f8ca1c924906b67f9,processed-semantic-transcript,True,False,1,"to create on expression, need to use multiple froms"
svg_text_node,T-043,,R02,fdaa2838a3da68dfee3a198006c6220ef0ac21d925788f109a6ec54e601fda43,processed-semantic-transcript,True,False,1,"cant do it with join, with join and then where you will"
svg_text_node,T-044,,R02,1847e54f8c6adb04e9fb9f1f0ebcb6a69ce13c25161980d59471fc00c6e002e3,processed-semantic-transcript,True,False,1,join all the shit and then filter with where
svg_text_node,T-045,,R02,b48111c10c65fc119368edafb19f97451759ee90b3f44647368135ca47aa4753,processed-semantic-transcript,True,False,1,where
svg_text_node,T-046,,R02,e6f428cd7e1afab0d7b54fb75dc7ce83c4e828020c7896f79d2383fe33270c22,processed-semantic-transcript,True,False,1,filtering out the shit
svg_text_node,T-047,,R02,d90beae370d4e726bb401d0e5aaccf6ff1878a9eae81360ef5a359993040e427,processed-semantic-transcript,True,False,1,cross apply
svg_text_node,T-048,,R01,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-049,,R03,061de6b16bc56883c8ee24964c60cbcc82265b5c4167553aa6bf843b18247330,processed-semantic-transcript,True,False,1,so apply can be useful also
svg_text_node,T-050,,R03,ab1cdce6f7a0238327ad1530765ef98ee0526037d64423a26391ed0d284821fd,processed-semantic-transcript,True,False,1,when you need to do something
svg_text_node,T-051,,R03,dd288164bb137ff724c7d28eefdae6cec141efba381415f84945193a95c6b19e,processed-semantic-transcript,True,False,1,with inner /right side table
svg_text_node,T-052,,R03,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-053,,R03,06bbf3343e3207ff4277c959ed477f46d690760216d685e91fb55cbd8fca2a1f,processed-semantic-transcript,True,False,1,you can join but if you need just some
svg_text_node,T-054,,R03,bf3803ec1c6e96ec09b50e72901c56da5c0f371fb9017dbe0c681e65c79943fc,processed-semantic-transcript,True,False,1,little part of data with join you will
svg_text_node,T-055,,R03,fd66348ba60a659341aa0030c861ffa2579aae06b1aa9fd644fe88152736e00a,processed-semantic-transcript,True,False,1,create wide intermediate result
svg_text_node,T-056,,R03,95e8f9d3ea8fdeb707a323d4a54c5a7dbab6117f86418074f30594b4ae2f9cb2,processed-semantic-transcript,True,False,1,and then you will process
svg_text_node,T-057,,R03,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-058,,R03,92df0017ca2ffaeace501c8dfa8075d54969ae293362c71dd3a06d16c581225e,processed-semantic-transcript,True,False,1,with apply you wont create that result
svg_text_node,T-059,,R03,cf08bcea60d132360d83822d685e69bae2c2b33d068cc0bf159d442cd20be9d9,processed-semantic-transcript,True,False,1,you will just process per left/outer row
svg_text_node,T-060,,R06,e270aeb347f2165574c3a5c5bf11d038bcd3acd5abfdb5ae8a1b52d91cb842f0,processed-semantic-transcript,True,False,1,??
svg_text_node,T-061,,R03,481f5a11d0844104920fd1d9f06ed5fbe0dfdeb5643d28c125a1f3d9cd170356,processed-semantic-transcript,True,False,1,outer apply
svg_text_node,T-062,,R06,e84c538e7fe250730ef62de220c40dfa808d3008c0cdb437181564b88b8714b8,processed-semantic-transcript,True,False,1,!!!
svg_text_node,T-063,,R06,f67b88ada513b977f1984a2feed93fc2acca4d50a3a433c19382071ee5cc9af2,processed-semantic-transcript,True,False,1,need to place info clearly so i can find some sheet with some
svg_text_node,T-064,,R06,454013e132eaba787d78d19408627c458bceed99e77ffd9b5799b58278dd7b3c,processed-semantic-transcript,True,False,1,unsupported shit list quickly
