source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,previously_present,restored,coverage_status,assignment_count,asset_path,evidence
S-062,IU-062,image-89e87600c99c802fc5a1726c17e9d2d807ea7e28,5c0472367c05f035301c4023b447fdb1766670ee9648fd14039aab0f624f1a11,9e43a71e80a9a3f9fae4c8d3df076e513cc9dee3,14439.252448134432,5404.314487072276,930.0,388.0,930,388,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-062__5c0472367c.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-063,IU-063,image-3af8255513bd731b11969153bed2f5a1f9f8f281,7e362237aac1f77ca24b04c9a42b4d7e6862aa3eead534305de3c78ad1cd32e7,685cd4b963e4f36db87b0aec4180cf28359ba876,18369.796546556667,5649.082606283966,906.0,366.0,906,366,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-063__7e362237aa.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-064,IU-064,image-eac06f4505ed4919b06da97202e71b19e0a90b40,99c4fcf5e94ea38bac9b18f59e916b2a72f16eff89894f4ca9f8c8e86da4a633,4dd09b73af22242dd016a30c6def857094821231,16712.382081873213,5691.253278712113,879.0,354.0,948,382,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-064__99c4fcf5e9.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-065,IU-065,image-68f9bc79fc8296b974895ff2ee2b9a55794ff0ab,4bb08e50d644a04bb94a87ad86894f0ecb40289a167cccd0500860396d90512a,638ee57c48d9063fb289b3f1614ba96d6d0136c6,9212.4685882927,5712.360674478995,829.0,393.0,829,393,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-065__4bb08e50d6.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-066,IU-066,image-c4d36681e6221230da7e308e27b287547205362f,49b1cf57e3f06703099ddc4bcf822f08b642e563f823076b4daec5df30a38b5b,fc33635a4f8e2fe2d5afafbe1ead71757d15028d,5151.287538809736,5815.641855019621,834.0,272.0,834,272,R01,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-066__49b1cf57e3.png,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
S-067,IU-067,image-c7de3d9686dc32004a2b5272482c40f8ee6d2333,9334ead8b8ccad6923f8f2d72fd194102830880b4a405e41251ec14e71158d01,f9ee22ab80c93d313ff9b3a64f801fd184a54ebe,14458.575445114673,5917.158237072276,905.0,482.0,966,515,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-067__9334ead8b8.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-068,IU-068,image-f1d15d0fd0e14847a8406b23431c1022bcefa667,0f4da07f87addf84e6ddc56be7c7d718cc771d46d535e463f858034c9b46f426,889a85e4dc3a0736a441e97f7cad4633e28ffcfe,15607.744065258628,6065.322295354142,786.0,482.0,891,547,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-068__0f4da07f87.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-069,IU-069,image-3cbc257a9acff9e44d07b38d84504496e117ca5a,6bc2d9719b3312fb3e7e0c5a095582f6b09aab8434cfdf748739466bb18a5411,3e4a5de333c0d42a7d5263fecb98c8c36e6daf75,18360.24102490953,6092.9159396172945,914.0,185.0,914,185,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-069__6bc2d9719b.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-070,IU-070,image-37f5dff6d3ea728eb76f0db9f5244bfd87f83471,c26f4e8419b5e0dffaed7aa5d31b5753cdafde233853ee181cd8c55742f54cea,f42b8131a8fbc4e000a5ae87eb4b3fe9ff2e95e8,16702.715312218006,6097.20280236172,902.0,397.0,902,397,R02,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-070__c26f4e8419.png,"Visually reviewed screenshot assigned to R02: JOIN, SelectMany, left joins, and filter placement"
S-071,IU-071,image-edee14fd4d058533a688906f3e60c7e6d48bd896,20aef65f1792d2ccd6411e8acb7dfc7e5bd1686c84fb54252cc8088c22dd940d,bc36aaff3047e21ee87952bde21ae9df75beafef,5160.28747777458,6107.697427529383,872.0,331.0,872,331,R01,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-071__20aef65f17.png,"Visually reviewed screenshot assigned to R01: Translation pipeline, common operators, generated SQL, and materialization"
S-072,IU-072,image-1cf7c669868ca60706e44313df5b7ed2a2627938,5641692fce0a0b3c76d24625c9ed60155f2e9aa4f997a45b0988c26e9a365379,3e3e2fb6362d386ee4df876f2dff5142cd48d1c8,9229.683015862793,6127.70434818505,755.0,482.0,837,535,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-072__5641692fce.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-073,IU-073,image-f8434f77480ed0417d92d59db4f01dc0d032e8da,de55f1dd3cd61ee4c45d0cac901fc8cad3f21875a1be297baa0074d8cbb2392e,d32ed0eca42c0825fad63a69ed103a8ba3b283d8,18367.296546556667,6331.471562989693,671.0,359.0,671,359,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-073__de55f1dd3c.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-074,IU-074,image-172e7f9013c3e959903ccac1e49b0190de4562da,ad941a6a435e2d908b85f9ba54259919fa3be5eef1bf54e7c128f6a51450c1b9,4594a436b0fd43ab40a4961d95432418c10d4e57,14442.585730605135,6433.814487072276,970.0,429.0,970,429,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-074__ad941a6a43.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-075,IU-075,image-2de2fa95c1f2d07dd097cc9a63633cac987a82e6,e6b00dd34d66db8037bfc2d09fa91febd0f64bd658b5a5ab43cf204af857ad6e,9479890d12b79a844925b91a1988c21b51360e8c,9225.135305821997,6639.027277567374,847.0,233.0,847,233,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-075__e6b00dd34d.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-076,IU-076,image-d40b592c07c2d859d55e13a2e2be55804512d436,4d7009bdac0aac40387a12232402b80733412bb12633f571a27784da55464eb5,299adec23ab95559e45f01d3cd910ed81f63d856,12582.575495746809,6778.850433595705,940.0,340.0,940,340,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-076__4d7009bdac.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-077,IU-077,image-bb5c42995608081220b1ea0f8564c2fa18c84f87,1bbc5a6bba6f4c66389ec79416906bee8d92dd2db22803069ac79043d3c78787,17c7bdde2882667ee09702f5e0782dc685097ecc,9235.416254858916,6874.371027567374,646.0,482.0,835,623,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-077__1bbc5a6bba.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-078,IU-078,image-7f7777a21c4ba6173c3ae859aacf3b3654b4ec7a,6fb26cc907c8842ca7fbf9211ba6eba0fd519393ca31484baca8a0e8394dfd60,8f4b5beedb099036b5685a4eaa6dc043815928bd,14443.353264866948,6880.723859575396,766.0,482.0,1039,654,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-078__6fb26cc907.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-079,IU-079,image-17557d58cc57baabb37630e1505e3f76aecab5f5,a5a5f4785acacc0ecf95774587599b001e46ea9bc900229f3ea24cec382c2adb,75847b31c0f4ac6f65cd7d398dc909e291ab3917,12585.575495746809,7133.350433595705,794.0,471.0,794,471,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-079__a5a5f4785a.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-080,IU-080,image-bfc64301aaae444425f910f4b8bfdfd1851f69d4,54b893a1a918ee2f16573bc2eba2bd4db5aab5cfc85322ffd934f978ec5900d7,8150af79a23710e323934dd7abb1d6995de12d6d,9234.135153234107,7370.027277567374,819.0,251.0,819,251,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-080__54b893a1a9.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-081,IU-081,image-953ee85f115e46344d79e8ef8438b57e3af61f56,a649c8ac12f2f13313beb30b5ab3b6adad07105d2d5779ab023065a313f90c23,49f300fefdddc7f094c834c12cfcad77f6753319,14393.919063938467,7383.8245370656305,894.0,245.0,894,245,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-081__a649c8ac12.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-082,IU-082,image-0b51a891784b827d463c02a50b720394b8ae276d,3762600cb9099e61c2fe89276240cacd1a8c5863b257f14763f2f90e40405770,30255d5d2ecd70add1a1bffd4c2990767983231a,12578.20429452186,7619.360824831057,765.0,482.0,876,552,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-082__3762600cb9.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-083,IU-083,image-de871b5c382f46a760bf183cb1bfa3b3ebbadaa1,648372837312dd2b747e9d0c27017e640882d1a58303fcf418355d2f7d9c7cc8,4ba6133ccf7cc7d57e6752b39be46dc8fbce30d7,9243.568709115225,7622.704386332022,663.0,482.0,868,631,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-083__6483728373.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-084,IU-084,image-0f5541999d1406eaed557595811cd61a53d10749,71159f4098cbc4f9585bba6b35c9ec42984a681475fc764bba74b6c3f1e354d9,3aac1003f863448364512befff7f6c52fb8a82cd,14393.641252252271,7790.880109575403,919.0,422.0,919,422,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-084__71159f4098.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-085,IU-085,image-446cdbd156e71b723249d91fcdcf90ea99fece8f,c82c2f0b79502e4de6c6e5731f80fbc2a94be223fcb87675cdebb2af1d34afff,43dd8bf7b3bd7504ea348b41fa15b9cc268bf983,12481.908778217512,8078.517151125002,928.0,364.0,928,364,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-085__c82c2f0b79.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-086,IU-086,image-7f83211a47239f9bb0f5e6c95711b97667f828ed,75a570fca156b944949ce863f89acfad7e2f03d8fed150b844878d489ba00431,9bba97d21372781fb2fd8f01d1b55403d9de89f7,9236.301870763404,8115.5274301552645,808.0,320.0,808,320,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-086__75a570fca1.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-087,IU-087,image-7f83211a47239f9bb0f5e6c95711b97667f828ed,75a570fca156b944949ce863f89acfad7e2f03d8fed150b844878d489ba00431,9bba97d21372781fb2fd8f01d1b55403d9de89f7,9236.301870763404,8118.860712625968,808.0,320.0,808,320,R06,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-087__75a570fca1.png,Visually reviewed screenshot assigned to R06: Provider and overload limitations
S-088,IU-088,image-fb7e39395aa9fb8d939b45579f3028af90879fa2,aea65758aa54289f9fb41e808b95f3024f8e0793369804b3a759ac091d67ec76,07002b6534d56507e4ecd356c5a7a4fdd12ff2ee,14379.752295546541,8227.435682085168,929.0,340.0,929,340,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-088__aea65758aa.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-089,IU-089,image-619d6454abc9ccd5571548ad2ea5d60fa6b007b9,563eb918b6b1dddd67325eb734783ea8b264ae9f900da0e8548dd6c96a778b88,95083d2e4bcc482f3c437af6c746d36ea67d9cc1,12454.5756483347,8474.683716066407,956.0,445.0,956,445,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-089__563eb918b6.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-090,IU-090,image-3953922f6f355872a0fe95efad71be19daa29cda,993e80e67388b08e91e2a6d85f7d995ea8cd2ea422ca8ee0379d8d586b2ea93a,443e300d629b2cce6a437763a90ddbd3727ac8f4,14368.863440566072,8530.880109575402,933.0,382.0,933,382,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-090__993e80e673.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
S-091,IU-091,image-1a5e662c04523fce9144a5e3190f37c68c384cd1,aadc15aedc7a933c6568223d88a9de8961442c6ca281a5c6c6c445c0567645e3,7ef9480d1f420833dd0d4f026544b45ffcb6d743,12404.742213276106,8946.350433595704,879.0,405.0,879,405,R03,False,True,processed-semantic-transcript,1,assets/source-images-complete-v002/S-091__aadc15aedc.png,"Visually reviewed screenshot assigned to R03: CROSS APPLY, OUTER APPLY, and per-outer-row expressions"
