image_use_id,region,semantic_topic,recovery_status,semantic_review_status,sha256_10,symbol_id,x,y,display_width,display_height,source_width,source_height,asset_path
S-103,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,32e73b7b9a,image-5572941f1ecea03c312b48afdd1029509b7cbb86,11430.78651854958,9978.627241098113,866.0,274.0,971,307,source/images/32e73b7b9a.png
S-104,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,9885c4bf1d,image-d5ad537cd616ef441b521ee472bce625aa545ee8,9177.182756696431,10029.071617725722,1035.0,455.0,1035,455,source/images/9885c4bf1d.png
S-105,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,fc69c48033,image-2312f1638a09c6199862052e5fa22141be3f8af2,4855.868420447392,10031.1191410942,1149.0,313.0,1149,313,source/images/fc69c48033.png
S-106,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,d2946269dc,image-128c00f5e65b3ce9c4fe0dfaa976af9b63edbe01,16212.56827203312,10120.503912269918,865.0,340.0,865,340,source/images/d2946269dc.png
S-107,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,5fc2beedb3,image-016cc2a69867d7d4e4a001d23757925bc7241bdd,13684.405453636537,10127.682661019988,1065.0,360.0,1065,360,source/images/5fc2beedb3.png
S-108,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,4ff03b0801,image-78d9c9a074d38a51b78a5c065937b33ab56495b5,961.0901527292299,10155.30931588929,1011.0,309.0,1011,309,source/images/4ff03b0801.png
S-109,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,a87e384479,image-a54bca24efd19def39fa85a664f4e2fa3809ed3c,11457.559054087713,10250.970889372855,870.0,482.0,954,529,source/images/a87e384479.png
S-110,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,8d1400eaf3,image-f4acea480d4b08f6f4712e6e05e1b5e747d4a2b7,6493.301219614756,10307.650611978637,1006.0,88.0,1006,88,source/images/8d1400eaf3.png
S-111,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,5788d2514d,image-268d85437fd9bafd3a32e2ab2722b0927dbd7be6,17543.865079460353,10314.06776845328,825.0,276.0,825,276,source/images/5788d2514d.png
S-112,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,950e1a86b2,image-52a2a7d781a9d9c629788778827439241f7f2bad,2724.1909244550625,10367.642811312313,950.0,231.0,950,231,source/images/950e1a86b2.png
S-113,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,518c833c15,image-68cac54ac0669988c2521dcd801aed07514bc407,6483.590798217361,10416.650611978637,966.0,430.0,1072,477,source/images/518c833c15.png
S-114,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,f22d5ae074,image-061bd528f2132e07394abfae5549d088d5e8def5,970.6250844309943,10485.795923032145,1038.0,482.0,1080,502,source/images/f22d5ae074.png
S-115,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,7e9ac3eb82,image-17b9de9a5ceb585a781b2cbcfcc94469677045a9,16212.87972108794,10502.680944740621,784.0,482.0,792,487,source/images/7e9ac3eb82.png
S-116,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,0174f29557,image-4f16e526d97fa02fb48db7f1260479c233e97a94,2708.742269106506,10639.219734389235,1065.0,254.0,1065,254,source/images/0174f29557.png
S-117,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,a5998e0d7e,image-9b9524a9af927bf336903ebe668bb58e3c5e951b,4866.124893019254,10745.431121651216,1120.0,242.0,1120,242,source/images/a5998e0d7e.png
S-118,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,cd31976f2c,image-f196c7a88e0b6f18f4191125d73d801129592e5f,6477.801219614754,10852.102934802288,1077.0,321.0,1077,321,source/images/cd31976f2c.png
S-119,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,596569b45c,image-a3f7e559268d2670f706dfe32fda638411951dd5,2695.1909244550643,10917.835119004625,1088.0,146.0,1088,146,source/images/596569b45c.png
S-120,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,376a82bdc4,image-918059a7db9b7852465ae29c87d57ed596402c07,4897.188968103996,11013.675565174375,1172.0,349.0,1172,349,source/images/376a82bdc4.png
S-121,R05,"returning rows, output parameters, RETURN codes, SET NOCOUNT ON and concurrency signals",recovered_missing,processed,67ebc5b620,image-a595a208824d0ba4ff2377b70e4a7387e985661e,16236.368249242552,11067.681021034567,701.0,482.0,863,594,source/images/67ebc5b620.png
S-122,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,d7f66d3222,image-d749606d1b84f6a33384b38d5a853ad2b1100636,6504.063182505381,11197.555344819035,1154.0,312.0,1154,312,source/images/d7f66d3222.png
S-123,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,8789a9f331,image-f06503f08e3c48aa82dfe54c6d56f46f7d85277e,9718.935685566792,11394.030366387504,875.0,320.0,875,320,source/images/8789a9f331.png
S-124,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,222270a00f,image-0e66fe90f874a49aef58cb9f6af73393f6e00b53,4877.363360141464,11410.421997799016,1015.0,273.0,1015,273,source/images/222270a00f.png
S-125,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,d22a17dbab,image-9ed5271ed2b88f6672246143bb2f27b43be4a327,10778.43548211627,11422.514488527575,712.0,333.0,712,333,source/images/d22a17dbab.png
S-126,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,55ea52ca54,image-a78351bc2d51cb6a0154aaae9d763b8415e5bf2e,2698.910279745769,11619.787699931972,988.0,410.0,988,410,source/images/55ea52ca54.png
S-127,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,5bcb19c0d0,image-ca3157208988ab1692bf139add7ed604b1500f7f,877.6076759789357,11623.025287600658,848.0,482.0,1021,581,source/images/5bcb19c0d0.png
S-128,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,08f9242ea6,image-2fee83abda5e297911b4d942671e588a850547fd,9737.755962135765,11781.76307309323,864.0,482.0,919,513,source/images/08f9242ea6.png
S-129,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,d8c100a0a6,image-d3635832f3fe66105787989460d9bb4cf8392343,2698.683007018497,12036.560427204693,1003.0,391.0,1003,391,source/images/d8c100a0a6.png
S-130,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,205d2ee111,image-20595732c7da8d6aa6244869ee25ebb1adf41827,865.2133470398021,12119.757276680919,996.0,364.0,996,364,source/images/205d2ee111.png
S-131,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,ac110f613f,image-f7dae05460256536302c7cc5f29c9117fa773d40,4810.33804525505,12122.091445161424,835.0,482.0,1032,596,source/images/ac110f613f.png
S-132,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,57c9fc020c,image-248d70d126c48e8b17fb8f93caeac7de1f1386e7,2707.698232515655,12375.863439012219,968.0,333.0,968,333,source/images/57c9fc020c.png
S-133,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,c0711d82f7,image-976dc3bb1300fc104a54a9a04e1a304ba6187c20,9691.602352233458,12430.3081780737,823.0,363.0,823,363,source/images/c0711d82f7.png
S-134,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,ea29f43136,image-ae99f25777899a942f615148058020104c85b3ed,870.102289134984,12476.358583942989,732.0,482.0,936,617,source/images/ea29f43136.png
S-135,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,7601b99cd7,image-d0f2eabbca4cabe45668f9b2b3e8b28f0fa2339a,4817.4258378663035,12635.914398819094,804.0,148.0,804,148,source/images/7601b99cd7.png
S-136,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,79f65fae62,image-2b677c7c8347ccd132a3f7a8e88b72a07dbcd44b,2691.940619767074,12726.515028145734,968.0,422.0,968,422,source/images/79f65fae62.png
S-137,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,144ac9e799,image-449d519a151c9983d0e9bb7f8ec8e081d0bdf6dc,9687.768917174864,12830.070061037333,484.0,233.0,484,233,source/images/144ac9e799.png
S-138,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,d3db7abff4,image-690942720601b206d74a7921a5c479667025fff7,876.7436870611091,12963.848185771816,859.0,254.0,859,254,source/images/d3db7abff4.png
S-139,R04,insert/update/delete stored-procedure mapping examples and generated-value flow,recovered_missing,processed,f964448732,image-89b4868be3e631d4fb50910b9423ca44d6d411a1,9685.546627135802,13096.625633547099,584.0,271.0,584,271,source/images/f964448732.png
S-140,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,c055b64ee0,image-5b5174558ab881df7d588cc6fca73c925d9b6a60,2651.137552473041,13161.848324488064,1069.0,218.0,1069,218,source/images/c055b64ee0.png
S-141,R03,"CUD mapping parameters, output/result columns, rows affected and original values",already_present,processed,32b1da856c,image-930d56071d7e9226dc302b90c2aecc752438bd69,6308.739385222023,13323.640011642436,992.0,340.0,992,340,source/images/32b1da856c.png
S-142,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,cdae09209b,image-1c730eb34afe0c8eea29fed50e6f6513e4154dc3,4880.213538278551,13455.608619003166,1054.0,441.0,1054,441,source/images/cdae09209b.png
S-143,R03,"CUD mapping parameters, output/result columns, rows affected and original values",already_present,processed,26a6a63d18,image-e00dbe966a0f9b3ee01a39c0fa2821c353095778,6309.844593978112,13678.738922415901,708.0,281.0,708,281,source/images/26a6a63d18.png
S-144,R03,"CUD mapping parameters, output/result columns, rows affected and original values",already_present,processed,fb7b410854,image-60d89fc9efc0efe7badeff24f906cc390174f390,6325.799954291626,13922.185521674388,970.0,372.0,970,372,source/images/fb7b410854.png
S-145,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,1f6a908315,image-86c287bf6bd72a32ac3b971beadf39ed4cb069e2,4848.657711455635,13957.330909042228,1046.0,362.0,1046,362,source/images/1f6a908315.png
S-146,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,9425513669,image-c8a67b5eac91b931b8bb67957f66356f00b7c440,4880.102210153551,14339.830827662025,992.0,213.0,992,213,source/images/9425513669.png
S-147,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,a61f5c08e1,image-7cb0c58a8da6b77847a5670d23942a1eda6da5cf,4966.126695074967,15188.278107502325,1029.0,427.0,1029,427,source/images/a61f5c08e1.png
S-148,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,9475bdf8ba,image-4293f2519dc7d7844d1b98eca4e3181406cabfeb,4979.960069098404,15623.778107502325,1004.0,316.0,1004,316,source/images/9475bdf8ba.png
S-149,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,9d0dca9ca6,image-fdd0bd9904c1ce95cd421ce37c10d02124d8b600,6390.682155686945,15919.61146118071,1027.0,95.0,1027,95,source/images/9d0dca9ca6.png
S-150,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,4b582a01c5,image-bab4ca5f5d10a03f0fbe827beb004325a85998df,6438.454236673993,16081.197442805682,987.0,441.0,987,441,source/images/4b582a01c5.png
S-151,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,f980beb320,image-cccbff54c28cf19ccf42b53ae0d88f39f6b9ccb1,5015.459947028092,16174.278107502325,965.0,455.0,965,455,source/images/f980beb320.png
S-152,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,d1c502facc,image-5ab722c22dc6fd0b406c33a037449e31d678cb0d,6456.126491624445,16649.278087157272,1009.0,225.0,1009,225,source/images/d1c502facc.png
S-153,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,8e51bb84b6,image-5543fd5911e882e5555d9aa8f79f58ce3a31f8b7,5535.343071309409,17638.53063372366,1043.0,185.0,1043,185,source/images/8e51bb84b6.png
S-154,R03,"CUD mapping parameters, output/result columns, rows affected and original values",recovered_missing,processed,b66e667965,image-a8ed5f6edd2eaea9be74f66ef2dd8ef178290875,5557.842949239097,17850.86412981741,990.0,251.0,990,251,source/images/b66e667965.png
