text_id,text,x,y,region_id,status
T-0336,need to send them in one,15891.257837673296,22046.70359755239,R10,pending_transcript
T-0337,round istead of many events,15891.257837673296,22094.370223528953,R10,pending_transcript
T-0338,to reduce everything,15891.257837673296,22142.036849505515,R10,pending_transcript
T-0339,!!!!,16422.14637136677,23736.66226282944,R10,pending_transcript
T-0340,can use arraypool but okay,15956.44684090592,25613.140761568055,R10,pending_transcript
T-0341,with writer we can,15956.44684090592,25670.362983790274,R10,pending_transcript
T-0342,avoid that and write directly,15956.44684090592,25727.585206012496,R10,pending_transcript
T-0343,!!!,16516.64402095839,27607.781774334868,R10,pending_transcript
T-0344,many little writes/,16222.515423223402,23750.486727136537,R10,pending_transcript
T-0345,"operations, especially when",16222.515423223402,23775.486727136537,R10,pending_transcript
T-0346,you dont win any allocations,16222.515423223402,23800.486727136537,R10,pending_transcript
T-0347,can cost cpu and sometimes,16222.515423223402,23825.486727136537,R10,pending_transcript
T-0348,"memory too,so dont see",16222.515423223402,23850.486727136537,R10,pending_transcript
T-0349,frequent writes as something,16222.515423223402,23875.486727136537,R10,pending_transcript
T-0350,"to use for optimisation,not for",16222.515423223402,23900.486727136537,R10,pending_transcript
T-0351,buisness rules,16222.515423223402,23925.486727136537,R10,pending_transcript
T-0352,(but we actually may save some,16222.515423223402,23950.486727136537,R10,pending_transcript
T-0353,bandwidth with it maybe),16222.515423223402,23975.486727136537,R10,pending_transcript
T-0354,writers advance vs,11759.771773264469,21819.144240068952,R10,pending_transcript
T-0355,readers advanceto,11759.771773264469,21926.922026323835,R10,pending_transcript
T-0356,when you ve advanced and call,11923.789317152417,23365.457828715087,R10,pending_transcript
T-0357,getspan again(without flushing yet),11923.789317152417,23390.457828715087,R10,pending_transcript
T-0358,!!!!,16278.470377447351,25052.843968665544,R10,pending_transcript
T-0359,flush every something,16126.400299232537,24835.664580317243,R10,pending_transcript
T-0360,kb,16126.400299232537,24899.382230419615,R10,pending_transcript
T-0361,can get,14194.741799043964,21571.45545448446,R10,pending_transcript
T-0362,stackalloc span,14194.741799043964,21642.096487950508,R10,pending_transcript
T-0363,just plain text writes,10339.820267670037,22938.258050738907,R09,pending_transcript
T-0364,with different approaches,10339.820267670037,23052.146959972848,R09,pending_transcript
T-0365,just plain text writes,14999.819657318474,12338.258355914688,R06,pending_transcript
T-0366,with different approaches,14999.819657318474,12452.14726514863,R06,pending_transcript
T-0367,async enumerable type of,13583.844537982375,16289.24594324843,R04,pending_transcript
T-0368,optimisation without some ndjson or someting,13583.844537982375,16357.023729503313,R04,pending_transcript
T-0369,just a very big amount of objects,13583.844537982375,16424.801515758198,R04,pending_transcript
T-0370,so its,13642.562658850766,16547.109025002675,R04,pending_transcript
T-0371,1 avoid array alloc,13642.562658850766,16572.109025002675,R04,pending_transcript
T-0372,2 faster first object result (we dont materialize the huge list),13642.562658850766,16597.109025002675,R04,pending_transcript
T-0373,not about bandwidth at all,13642.562658850766,16647.109025002675,R04,pending_transcript
T-0374,CAN COST MORE CPU,13642.562658850766,16697.109025002675,R04,pending_transcript
T-0375,returning async enumerable,14923.747784180758,17140.963419130825,R06,pending_transcript
T-0376,from endpoint to optimize,14923.747784180758,17257.391990559398,R06,pending_transcript
T-0377,somethign,14923.747784180758,17373.82056198797,R06,pending_transcript
T-0378,can have overloads with pos,21312.310982593397,26749.778560598086,R12,pending_transcript
T-0379,of count of bytes form start,21312.310982593397,26774.778560598086,R12,pending_transcript
T-0380,or some sequenceposition,21312.310982593397,26799.778560598086,R12,pending_transcript
T-0381,dont need sequencereader,19394.44035593273,27813.208834202247,R12,pending_transcript
T-0382,or something to get string from,19394.44035593273,27838.208834202247,R12,pending_transcript
T-0383,multisegment sequence,19394.44035593273,27863.208834202247,R12,pending_transcript
T-0384,can getstring from sequence,19035.868927361298,28333.625502685434,R12,pending_transcript
T-0385,!!!!,18653.25509761607,28161.88405998811,R12,pending_transcript
T-0386,custom protocols,23611.67441226952,18322.278140166396,R11,pending_transcript
T-0387,with big endian,23611.67441226952,18442.278140166396,R11,pending_transcript
T-0388,important concepts,31245.21537153874,4038.6945542211492,R08,pending_transcript
T-0389,encoding,31635.308358145336,4227.699339621539,R08,pending_transcript
T-0390,buffering,31566.736929573904,4882.937463923997,R08,pending_transcript
T-0391,read,31488.641662414306,7088.6517496382885,R08,pending_transcript
T-0392,peek,31541.736798784284,7799.1279982432,R08,pending_transcript
T-0393,read(char buffer),31581.737016766987,8592.540746307515,R08,pending_transcript
T-0394,readblock,31528.641662414306,9498.916317664396,R08,pending_transcript
T-0395,readline,31574.355948128592,10122.937463924009,R08,pending_transcript
T-0396,readtoend,31564.832196733503,11103.889873940752,R08,pending_transcript
T-0397,discardbuffereddata,31532.07023384288,11791.961301422269,R08,pending_transcript
T-0398,endofstream,31551.498805271447,12877.22313461319,R08,pending_transcript
T-0399,current encoding,31526.736842380822,13817.342180415717,R08,pending_transcript
T-0400,base stream,31551.498805271447,14242.937463924018,R08,pending_transcript
T-0401,streamreader usecases,30450.546482447786,15031.508805302366,R08,pending_transcript
T-0402,pipereader >,29180.07023384288,14991.508805302366,R08,pending_transcript
T-0403,pipereader,28102.292456065097,16092.990162452972,R08,pending_transcript
T-0404,possible better,28102.292456065097,16243.492888689952,R08,pending_transcript
T-0405,for big lines,28102.292456065097,16393.99561492693,R08,pending_transcript
T-0406,for text,31547.689252397566,5258.175501033372,R08,pending_transcript
T-0407,common constructions,31250.548623491864,5766.694615256305,R08,pending_transcript
T-0408,methods (use async),31063.72308328229,6844.694615256303,R08,pending_transcript
T-0409,properties,31540.259956443308,12637.94136850306,R08,pending_transcript
T-0410,readasync vs,30061.82653432208,8384.971328899494,R08,pending_transcript
T-0411,readblockasync,30061.82653432208,8481.486471166894,R08,pending_transcript
T-0412,can skip not needed,27105.70389475741,16240.120244908618,R08,pending_transcript
T-0413,lines with pipereader,27105.70389475741,16330.517075149502,R08,pending_transcript
T-0414,(cursor api),27105.70389475741,16420.91390539039,R08,pending_transcript
T-0415,end,29374.656880795974,20299.903335758117,R13,pending_transcript
T-0416,multibyte delimiter,30698.75947619862,20438.364866394637,R13,pending_transcript
T-0417,"decoding to string, can decode",32648.388958891763,20216.512991937172,R13,pending_transcript
T-0418,sequence btw,32648.388958891763,20318.655849080027,R13,pending_transcript
T-0419,checking prefix across segments(cant with firstspan),32567.648365087513,21403.550091139645,R13,pending_transcript
T-0420,finding positionof multybyte delimiter,32697.277576513294,22606.142559401364,R13,pending_transcript
T-0421,across spans,32697.277576513294,22708.28541654422,R13,pending_transcript
T-0422,parse length prefixed protocol,30647.648365087505,21249.47597750575,R13,pending_transcript
T-0423,check prefixes without advancing,30553.14680768797,22569.628143411792,R13,pending_transcript
T-0424,unless matched,30553.14680768797,22671.771000554647,R13,pending_transcript
T-0425,look ahead without consuming,30627.648365087505,23677.809259976453,R13,pending_transcript
T-0426,escaped delimiter (ignore del in,30643.169763908954,19418.467438322223,R13,pending_transcript
T-0427,some cases),30643.169763908954,19520.610295465078,R13,pending_transcript
T-0428,cursor api,28093.170069084736,19435.134079557574,R13,pending_transcript
T-0429,sequencereader,28792.961867349342,19300.43242069538,R13,pending_transcript
T-0430,remaining,29391.296825858317,20767.384118532795,R13,pending_transcript
T-0431,currentspan,26583.07461719946,20846.495110964435,R13,pending_transcript
T-0432,unreadspan,26569.741243176024,22171.828484987873,R13,pending_transcript
T-0433,consumed,27999.83644058116,21865.161797976158,R13,pending_transcript
T-0434,remaining,27965.741243176024,20936.210116878057,R13,pending_transcript
T-0435,consumed,29385.58254014403,21120.71746639831,R13,pending_transcript
T-0436,position,29381.13812282632,21527.82859107279,R13,pending_transcript
T-0437,currentspan,29439.804789492988,22055.82861141784,R13,pending_transcript
T-0438,unreadspan,29403.36029079507,22534.988740859648,R13,pending_transcript
T-0439,advance,29381.13812282632,23509.161741300653,R13,pending_transcript
T-0440,rewind,29424.471456159656,24144.71731381042,R13,pending_transcript
T-0441,advancepast,29404.471456159656,24750.27286088887,R13,pending_transcript
T-0442,advancepastany,29426.693746198718,25341.38395504577,R13,pending_transcript
T-0443,reading  methods,26598.915731062,23484.717390104364,R13,pending_transcript
T-0444,integer reading,25563.35990423908,23573.60614335957,R13,pending_transcript
T-0445,methods,25563.35990423908,23675.749000502426,R13,pending_transcript
T-0446,tryread,26584.471252709132,23615.828484261267,R13,pending_transcript
T-0447,trypeek,26571.1379193758,24221.384056771032,R13,pending_transcript
T-0448,trycodyto,26589.47127814045,24823.05071707987,R13,pending_transcript
T-0449,searching/delimiter methods,27827.804840355617,23490.272918109327,R13,pending_transcript
T-0450,tryfeadto,27832.804840355617,23738.606276873976,R13,pending_transcript
T-0451,tryreadto,27831.97148159097,24342.925157626523,R13,pending_transcript
T-0452,tryreadto delimiterescape,27803.346028155836,24905.513341963262,R13,pending_transcript
T-0453,isnext,27823.108075917073,25571.8492234248,R13,pending_transcript
T-0454,isnext,27838.947109102486,26215.288858509823,R13,pending_transcript
T-0455,!!!!,29149.774827942452,19935.324382932624,R13,pending_transcript
T-0456,we advance sequence reader,31603.98419568847,22145.023526044235,R13,pending_transcript
T-0457,to just pass its position to,31603.98419568847,22197.28713750249,R13,pending_transcript
T-0458,advanceto later,31603.98419568847,22249.550748960744,R13,pending_transcript
T-0459,adv,27064.868531107022,23632.12514224682,R13,pending_transcript
T-0460,adv,27066.8663525843,23634.12287227388,R13,pending_transcript
T-0461,adv on sucess,28515.242478806183,23650.104803940594,R13,pending_transcript
T-0462,no adv on failure,28515.242478806183,23727.05448522091,R13,pending_transcript
T-0463,no adv at all,27013.86337533586,24231.90800693136,R13,pending_transcript
T-0464,no adv at all,27101.70558805286,24832.635397125054,R13,pending_transcript
T-0465,about not contiguous,32694.78615376829,19388.221047059586,R13,pending_transcript
T-0466,sequences,32694.78615376829,19493.221047059586,R13,pending_transcript
T-0467,+ big reasons,32694.78615376829,19598.221047059586,R13,pending_transcript
T-0468,why sequence reader,32694.78615376829,19703.221047059586,R13,pending_transcript
T-0469,parsing fixed size header,32709.62206953851,24035.744626541178,R13,pending_transcript
T-0470,but its across segments,32709.62206953851,24100.744626541178,R13,pending_transcript
T-0471,(can do manually with stackalloc and  sequence.copyto),32709.62206953851,24165.744626541178,R13,pending_transcript
T-0472,reading text with some custom,32767.449104490534,25309.96429223027,R13,pending_transcript
T-0473,delimiters,32767.449104490534,25374.96429223027,R13,pending_transcript
T-0474,enable buffering,16103.67091640572,6535.696084978393,R04,pending_transcript
T-0475,first vs firstspan,18157.793800553372,18992.17815864346,R11,pending_transcript
