region_source_id,source_id,image_use_id,fileId_short,region,x,y,width,height,status,readability,confidence,topic,summary,nearest_labels,notes
R01-S044,S-044,IU-044,f932b0a7ba,R01,13024.4392510349,4042.110137988057,1034.0,462.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","checking if rout is from api | or controller | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class | why we cant use exc filters | to catch exceptions from auth filters | return viewresult error page",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S045,S-045,IU-045,2ce773c913,R01,6606.953483739893,4054.828425314197,857.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","invalidmodstrespfac with | middleware and filter | return viewresult error page | but here you also can do async things | exception middleware can | so when we are in mvc land and return object result or derived from object | result, we do | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S046,S-046,IU-046,4b1f2a9692,R01,11285.400860183978,4096.127620356302,887.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","checking if rout is from api | or controller | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | return viewresult error page | why we cant use exc filters | to catch exceptions from auth filters | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S047,S-047,IU-047,efd7112032,R01,8060.34355440941,4128.887597037666,688.0,430.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","return viewresult error page | invalidmodstrespfac with | middleware and filter | exception middleware can | so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S048,S-048,IU-048,04e252974a,R01,2025.8211177686417,4193.905354525248,561.0,97.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","CAN ALSO USE FILTER ATTRIBUTES | CANT USE DI IN CTOR, NEED TO GET FROM CONTEXT | IT IS A D | IFILTERFACTORY | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla | !!! | DI FOR GLOBAL AND TYPEFILTER WITH SERVICEFILTER | but here you also can do async things",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S049,S-049,IU-049,0f65c52980,R01,9350.47905677636,4194.507354408017,960.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","return viewresult error page | checking if rout is from api | or controller | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | invalidmodstrespfac with | middleware and filter | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S050,S-050,IU-050,cdd528cade,R01,2014.4833955245867,4328.466285919045,890.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","IFILTERFACTORY | CAN ALSO USE FILTER ATTRIBUTES | CANT USE DI IN CTOR, NEED TO GET FROM CONTEXT | IT IS A D | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla | but here you also can do async things | !!! | DI FOR GLOBAL AND TYPEFILTER WITH SERVICEFILTER",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S051,S-051,IU-051,97b077bd1f,R01,13046.161553894422,4509.090614693494,862.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","checking if rout is from api | or controller | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | why we cant use exc filters | to catch exceptions from auth filters | return viewresult error page | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S052,S-052,IU-052,18fb715965,R01,8043.46281066317,4557.966957272985,1023.0,262.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","return viewresult error page | invalidmodstrespfac with | middleware and filter | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | checking if rout is from api | or controller | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S053,S-053,IU-053,302cd40723,R01,6631.776458825367,4570.114259732603,935.0,471.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","invalidmodstrespfac with | middleware and filter | return viewresult error page | so when we are in mvc land and return object result or derived from object | result, we do | but here you also can do async things | exception middleware can | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S054,S-054,IU-054,48d79ef650,R01,11291.44885686024,4572.098603347442,907.0,403.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","checking if rout is from api | or controller | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | return viewresult error page | why we cant use exc filters | to catch exceptions from auth filters | invalidmodstrespfac with | middleware and filter",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S055,S-055,IU-055,6249abba08,R01,9372.503231898,4686.705602523531,978.0,437.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | return viewresult error page | checking if rout is from api | or controller | exception middleware can | invalidmodstrespfac with | middleware and filter | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S056,S-056,IU-056,1c9260cc02,R01,8080.843879301563,4859.82410013013,933.0,424.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","return viewresult error page | so when we are in mvc land and return object result or derived from object | result, we do | invalidmodstrespfac with | middleware and filter | checking if rout is from api | or controller | exception middleware can | filter instead of | statuscodepages?",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S057,S-057,IU-057,c6dd57137f,R01,11302.396040034238,4966.975826847463,907.0,423.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | return viewresult error page | exception middleware can | why we cant use exc filters | to catch exceptions from auth filters | invalidmodstrespfac with | middleware and filter",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S058,S-058,IU-058,1d9c78a992,R01,13065.727619301057,5004.090614693494,830.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","checking if rout is from api | or controller | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | return viewresult error page | why we cant use exc filters | to catch exceptions from auth filters | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S059,S-059,IU-059,70f1738705,R01,6675.869096629185,5031.280926399268,912.0,322.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","invalidmodstrespfac with | middleware and filter | return viewresult error page | so when we are in mvc land and return object result or derived from object | result, we do | but here you also can do async things | filter instead of | statuscodepages? | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S060,S-060,IU-060,23a3435ea4,R01,13244.679358583517,5034.315741944267,926.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","checking if rout is from api | or controller | so when we are in mvc land and return object result or derived from object | result, we do | exception middleware can | return viewresult error page | why we cant use exc filters | to catch exceptions from auth filters | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | | public class",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S061,S-061,IU-061,db1a768581,R01,2047.90831424493,5035.215505257025,706.0,454.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","IFILTERFACTORY | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla | CAN ALSO USE FILTER ATTRIBUTES | CANT USE DI IN CTOR, NEED TO GET FROM CONTEXT | IT IS A D | but here you also can do async things | !!! | how to get services from httpcontext",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S062,S-062,IU-062,d9b163de3d,R01,8177.581916410938,5268.25267155871,673.0,430.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | return viewresult error page | invalidmodstrespfac with | middleware and filter | filter instead of | statuscodepages? | checking if rout is from api | or controller | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S063,S-063,IU-063,5252cdeb09,R01,11353.785098465229,5368.36466148287,862.0,214.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | return viewresult error page | exception middleware can | filter instead of | statuscodepages? | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S064,S-064,IU-064,ce26e77c4f,R01,6686.739512210783,5385.762453091978,991.0,256.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","invalidmodstrespfac with | middleware and filter | return viewresult error page | so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | but here you also can do async things | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S065,S-065,IU-065,29591d9d12,R01,2043.8461090223243,5496.258171592303,788.0,454.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","IFILTERFACTORY | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla | CAN ALSO USE FILTER ATTRIBUTES | CANT USE DI IN CTOR, NEED TO GET FROM CONTEXT | IT IS A D | but here you also can do async things | can pass shit to attr with filt fact | !!!",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S066,S-066,IU-066,b3077b81f1,R01,13063.889195685922,5514.580299752088,890.0,168.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | exception middleware can | return viewresult error page | filter instead of | statuscodepages? | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S067,S-067,IU-067,750b88ae42,R01,13244.346808419685,5530.416390370136,938.0,259.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | exception middleware can | return viewresult error page | filter instead of | statuscodepages? | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S068,S-068,IU-068,41a9ad79f8,R01,11351.284996739969,5612.086900659308,867.0,391.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | return viewresult error page | filter instead of | statuscodepages? | exception middleware can | invalidmodstrespfac with | middleware and filter",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S069,S-069,IU-069,41db895885,R01,6759.758121151755,5679.447525249096,922.0,359.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","invalidmodstrespfac with | middleware and filter | so when we are in mvc land and return object result or derived from object | result, we do | return viewresult error page | filter instead of | statuscodepages? | but here you also can do async things | IFILTERFACTORY",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S070,S-070,IU-070,244121cf63,R01,8147.748524948884,5708.562180836054,963.0,117.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | return viewresult error page | invalidmodstrespfac with | middleware and filter | filter instead of | statuscodepages? | checking if rout is from api | or controller | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S071,S-071,IU-071,8bbad5308d,R01,13278.582742064831,5809.871234527041,665.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | filter instead of | statuscodepages? | return viewresult error page | exception middleware can | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S072,S-072,IU-072,771e64c31a,R01,8174.129506394198,5852.585975827687,815.0,168.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | return viewresult error page | invalidmodstrespfac with | middleware and filter | checking if rout is from api | or controller | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S073,S-073,IU-073,1a75dc5400,R01,9848.305594550378,5962.2867865151,776.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | checking if rout is from api | or controller | return viewresult error page | invalidmodstrespfac with | middleware and filter | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S074,S-074,IU-074,3cb5c10c5f,R01,11342.729475092832,6009.142473169059,933.0,348.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | filter instead of | statuscodepages? | return viewresult error page | exception middleware can | invalidmodstrespfac with | middleware and filter",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S075,S-075,IU-075,aaa294e396,R01,2034.104835171258,6023.739344628915,846.0,454.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","IFILTERFACTORY | can pass shit to attr with filt fact | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla | CAN ALSO USE FILTER ATTRIBUTES | CANT USE DI IN CTOR, NEED TO GET FROM CONTEXT | IT IS A D | but here you also can do async things | !!!",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S076,S-076,IU-076,38ffe06974,R01,8158.396281285972,6032.062180836068,715.0,430.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | return viewresult error page | invalidmodstrespfac with | middleware and filter | checking if rout is from api | or controller | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S077,S-077,IU-077,291e54689d,R01,13253.90233006682,6291.694202056338,930.0,132.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | checking if rout is from api | or controller | filter instead of | statuscodepages? | return viewresult error page | exception middleware can | why we cant use exc filters | to catch exceptions from auth filters",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S078,S-078,IU-078,33eac658e7,R01,11380.951724441791,6394.642381616324,973.0,353.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | checking if rout is from api | or controller | return viewresult error page | exception middleware can | invalidmodstrespfac with | middleware and filter",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S079,S-079,IU-079,53873cac3c,R01,9874.09658723678,6455.544008183928,859.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | checking if rout is from api | or controller | return viewresult error page | invalidmodstrespfac with | middleware and filter | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S080,S-080,IU-080,aa3498a3d4,R01,8174.462619924066,6472.062180836083,750.0,430.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","filter instead of | statuscodepages? | so when we are in mvc land and return object result or derived from object | result, we do | return viewresult error page | invalidmodstrespfac with | middleware and filter | checking if rout is from api | or controller | always run result filter",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S081,S-081,IU-081,0c23aaaa84,R01,2062.212609998822,6543.167263402504,701.0,454.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","can pass shit to attr with filt fact | IFILTERFACTORY | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla | CAN ALSO USE FILTER ATTRIBUTES | CANT USE DI IN CTOR, NEED TO GET FROM CONTEXT | IT IS A D | but here you also can do async things | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | using System.T",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S082,S-082,IU-082,e3cd34b0b5,R01,11436.19983456084,6775.319627710074,673.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | checking if rout is from api | or controller | return viewresult error page | always run result filter | exception middleware can",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S083,S-083,IU-083,0634b9e19d,R01,8170.915220679912,6913.657447995671,940.0,133.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","filter instead of | statuscodepages? | so when we are in mvc land and return object result or derived from object | result, we do | return viewresult error page | invalidmodstrespfac with | middleware and filter | always run result filter | filter will run even if previous stages short circuited",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S084,S-084,IU-084,b736521064,R01,9872.321164788586,6948.994414255032,993.0,450.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","so when we are in mvc land and return object result or derived from object | result, we do | filter instead of | statuscodepages? | checking if rout is from api | or controller | return viewresult error page | always run result filter | filter will run even if previous stages short circuited",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S085,S-085,IU-085,9d9b417877,R01,8198.993304444515,7069.001350583561,851.0,482.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","filter instead of | statuscodepages? | so when we are in mvc land and return object result or derived from object | result, we do | always run result filter | filter will run even if previous stages short circuited | return viewresult error page | invalidmodstrespfac with | middleware and filter",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S086,S-086,IU-086,b2d87df8be,R01,2031.9008107449367,7075.847525889827,799.0,454.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.","can pass shit to attr with filt fact | IFILTERFACTORY | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | using System.T | returning cached result before model binding | mb better to use | more excplicit ismthFilter or iasyncSmthFilter | and base Attribute cla | CAN ALSO USE FILTER ATTRIBUTES | CANT USE DI IN CTOR, NEED TO GET FROM CONTEXT | IT IS A D",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S087,S-087,IU-087,cbd8ba63aa,R01,9870.087588254326,7421.962730859124,940.0,481.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,Status-code pages / MVC result handling / content negotiation,"Explains when MVC/result filters are more appropriate than generic status-code pages: ObjectResult/content negotiation, ViewResult error pages, API-vs-controller routing checks, and invalid model-state response customization.","filter instead of | statuscodepages? | so when we are in mvc land and return object result or derived from object | result, we do | always run result filter | filter will run even if previous stages short circuited | alwats run result filter | checking if rout is from api | or controller",Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
R01-S088,S-088,IU-088,732d99ce76,R01,2074.037509163959,7583.514364610464,649.0,430.0,processed-in-r01-v001,medium-high,high for boundary; medium-high for exact code punctuation,IFilterFactory / attribute factory / passing args,"Shows why a custom filter factory can be used when attributes need arguments and service-backed filter creation, while still preserving explicit filter interfaces.",can pass shit to attr with filt fact | using Microsoft.AspNetCore.Mvc; | using Microsoft.AspNetCore.Mvc.Filters; | using System.T | IFILTERFACTORY | returning cached result before model binding | using Microsoft.AspNetCore.Mvc.Filters; | | public class SimpleCacheResourceFilter : IReso | more intuitivee,Verified from extracted SVG source image/contact sheet; source PNG preserved for exact correction.
