source_id,image_use_id,fileId,fileId_short,image_file,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes,stage0_group_key
S-040,IU-040,e93f9db279a8f2d9b6a33e44ad3ac2c3f21ce2c8,e93f9db279,S-040__e93f9db279.png,4793.584,5002.489,932.0,355.0,we use do while here because we get final chunk with | result.endofmessage = true | flush | !!! | getencoder | trygetbytes | getbytecount | why is it important,processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-041,IU-041,21ce4dd176b8667d964cd33383afdd0f3732a52c,21ce4dd176,S-041__21ce4dd176.png,8143.11,5048.403,881.0,239.0,"decoder  mthods | flush | !!! | decoder.convert vs decoder.getchars | decoder methods | convert vs getchars | encoding.utf8.getdecoder | they can, bettter to use decoder",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-042,IU-042,31601648b5718f65a023cf36c7120bdcdbaaf866,31601648b5,S-042__31601648b5.png,1617.925,5103.005,971.0,389.0,getencoder | trygetbytes | getbytecount | when my buffer may be smaller | when dont know byte count/ | !!! | decode.getcharcount | getmaxcharcount vs | we use do while here because we get final chunk with | result.endofmessage = true,processed-in-enc-r03-v001,ENC-R03,yes-for-enc-r03-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R03-encoder-trygetbytes-output-buffers
S-043,IU-043,c29746986a8c4e052160b0ea7aeea8cf4e8985dc,c29746986a,S-043__c29746986a.png,6207.832,5136.438,756.0,463.0,flush | !!! | we use do while here because we get final chunk with | result.endofmessage = true | getchars can throw | decoder.convert vs decoder.getchars | typical convert loop | when char buffer may  be,processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-044,IU-044,8f3d9634b1bdf9cfd9a438000cc48e278136c884,8f3d9634b1,S-044__8f3d9634b1.png,3723.723,5142.658,883.0,482.0,getencoder | trygetbytes | getbytecount | we use do while here because we get final chunk with | result.endofmessage = true | when my buffer may be smaller | !!! | when dont know byte count/ | flush,processed-in-enc-r03-v001,ENC-R03,yes-for-enc-r03-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R03-encoder-trygetbytes-output-buffers
S-045,IU-045,7d0dd953da569975ef672100e77d0920436d42b8,7d0dd953da,S-045__7d0dd953da.png,7223.469,5279.712,675.0,330.0,!!! | flush | we use do while here because we get final chunk with | result.endofmessage = true | getchars can throw | decoder.convert vs decoder.getchars | decoder  mthods | decoder methods,processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-046,IU-046,db6d3eacbe843c3e65a12be96af1825abe9e35f8,db6d3eacbe,S-046__db6d3eacbe.png,8152.277,5319.903,900.0,256.0,decoder  mthods | !!! | flush | we use do while here because we get final chunk with | result.endofmessage = true | getchars can throw | decoder.convert vs decoder.getchars | decoder methods,processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-047,IU-047,48c78495b23918de9796a8d739cfb0efec4998c4,48c78495b2,S-047__48c78495b2.png,1625.94,5541.094,1050.0,472.0,getencoder | trygetbytes | getbytecount | when my buffer may be smaller | when dont know byte count/ | !!! | we use do while here because we get final chunk with | result.endofmessage = true | decode.getcharcount,processed-in-enc-r03-v001,ENC-R03,yes-for-enc-r03-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R03-encoder-trygetbytes-output-buffers
S-048,IU-048,4ea5c087a3e1ab1d96c920f51812a6a74eb6a80c,4ea5c087a3,S-048__4ea5c087a3.png,6142.236,5626.04,822.0,329.0,"!!! | we use do while here because we get final chunk with | result.endofmessage = true | getchars can throw | flush | typical convert loop | when char buffer may  be | to little , but with convert we",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-049,IU-049,29afc1ab74dc2d42f06de8c89296d2f22c06cb43,29afc1ab74,S-049__29afc1ab74.png,7192.136,5666.713,767.0,204.0,"!!! | we use do while here because we get final chunk with | result.endofmessage = true | getchars can throw | typical convert loop | flush | when char buffer may  be | to little , but with convert we",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-050,IU-050,83cb602b2c0c3b8ff60c5e416f770f84bc391ed0,83cb602b2c,S-050__83cb602b2c.png,5134.57,5800.381,870.0,482.0,result.endofmessage = true | we use do while here because we get final chunk with | !!! | getchars can throw | when index of the start(incl) | changes and we need do spec | count == count - byteindex | or final index(incl) +1 - start index,processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-051,IU-051,18236e79ae780a694444bb89db7cc985857e3c8d,18236e79ae,S-051__18236e79ae.png,7209.644,5875.556,705.0,482.0,"!!! | getchars can throw | result.endofmessage = true | we use do while here because we get final chunk with | typical convert loop | when char buffer may  be | to little , but with convert we | can process it",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-052,IU-052,828fda32da99a479642387944cf89a368b086700,828fda32da,S-052__828fda32da.png,1639.352,6052.004,899.0,199.0,getencoder | trygetbytes | getbytecount | when my buffer may be smaller | when dont know byte count/ | !!! | result.endofmessage = true | we use do while here because we get final chunk with | getchars can throw,processed-in-enc-r03-v001,ENC-R03,yes-for-enc-r03-stage1,no-for-stage1-semantic-transcript,Included in Encoding UTF8 Chunk Stage1 ENC-R03 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage1 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R03-encoder-trygetbytes-output-buffers
S-053,IU-053,07b2281f15f8b496d95846c73e4c3bf15279f4c9,07b2281f15,S-053__07b2281f15.png,6223.707,6274.868,869.0,296.0,"getchars can throw | !!! | typical convert loop | when char buffer may  be | to little , but with convert we | can process it | result.endofmessage = true | we use do while here because we get final chunk with",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-054,IU-054,b96532b8586abc294db02b0201df571e11e2fe61,b96532b858,S-054__b96532b858.png,6313.289,6890.578,855.0,434.0,"can process it | to little , but with convert we | when char buffer may  be | typical convert loop | when index of the start(incl) | changes and we need do spec | count == count - byteindex | or final index(incl) +1 - start index | or final index(not incl) (wich is the same | as count if from 0 ) - start index incl",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
S-055,IU-055,3704158d5f10dab5ef5c38e14af212414a4abd44,3704158d5f,S-055__3704158d5f.png,6319.289,7371.559,843.0,355.0,"can process it | to little , but with convert we | when char buffer may  be | typical convert loop | as count if from 0 ) - start index incl | or final index(not incl) (wich is the same | or final index(incl) +1 - start index | count == count - byteindex | changes and we need do spec | when index of the start(incl)",processed-in-enc-r02-v001,ENC-R02,yes-for-enc-r02-stage2,no-for-stage2-semantic-transcript,Included in Encoding UTF8 Chunk Stage2 ENC-R02 transcript; source-level semantic transcript exists; exact code punctuation remains in preserved PNG.,Stage2 semantic transcript complete for this source. Use PNG for exact code punctuation.,ENC-R02-decoder-chunk-processing-incomplete-utf8
