source_id,order_in_group,group_key,region,candidate_status,decision,meaning,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only
S-039,3,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-039,606f4408a0,7265.4,4257.327,577.0,403.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-040,4,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-040,2447dcc90b,7349.318,4773.347,292.0,86.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-041,5,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-041,681a4e223f,7250.185,4904.012,637.0,482.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-042,6,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-042,f8fc6ac3c1,7226.011,5413.775,696.0,92.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-043,7,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-043,9387845e51,7228.904,5528.477,687.0,325.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-044,8,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-044,cb0d7475da,7211.762,5920.014,706.0,96.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-045,9,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-045,3e7f46737d,7205.207,6073.514,748.0,429.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-046,10,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-046,c764c0a46f,7224.373,6528.903,683.0,76.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-047,11,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-047,3d1ab870e9,7133.002,6948.648,726.0,427.0,"!!!! | !!! | MUL | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-048,12,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-048,439afad388,7173.074,7439.862,623.0,256.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
S-049,13,MEDIA-R04-endpoints-consumes-produces-errors,MEDIA-R04,media-r04-endpoint-errors-candidate-stage0,candidate-not-final-stage0-boundary-only,"Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",IU-049,b6bf00cf88,7180.756,7856.703,745.0,337.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON"
