source_id,image_use_id,fileId,fileId_short,image_file,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes,stage0_group_key
S-031,IU-031,b0d8109358ba70bfdda9fdec57106b7dd2e13588,b0d8109358,S-031__b0d8109358.png,6456.135,3233.143,720.0,291.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | MUL | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-032,IU-032,d61c25ef6e73bdac07cc82b0094ddebb76c908ef,d61c25ef6e,S-032__d61c25ef6e.png,8132.664,3245.808,768.0,359.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | X-WWW-FORM-URLENCODED | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-033,IU-033,8b77f9fb32100eaf0807934a480623f2257c28b1,8b77f9fb32,S-033__8b77f9fb32.png,3428.368,3249.734,796.0,227.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-034,IU-034,a26752b65b04975ac209acaaa8cf44f1f73d42cd,a26752b65b,S-034__a26752b65b.png,3408.284,3619.43,789.0,395.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-035,IU-035,6dfc2050c804348a1644b6a690cd051567340d3a,6dfc2050c8,S-035__6dfc2050c8.png,7245.619,3622.815,703.0,113.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-036,IU-036,5a7a070e223c11c3bb9e37d7c9286e3875d02095,5a7a070e22,S-036__5a7a070e22.png,4354.291,3682.261,783.0,482.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM",media-r03-form-multipart-candidate-stage0,MEDIA-R03,no-stage0-boundary-review-only,yes-for-media-r03,"Stage0 boundary candidate only: Form request bodies: application/x-www-form-urlencoded, multipart/form-data, [FromForm], form fields, file upload/IFormFile, boundaries and browser/Postman form submissions.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R03-form-urlencoded-multipart-fromform-files
S-037,IU-037,3496bdde45d7fce75c7105f131b019cf1a080df0,3496bdde45,S-037__3496bdde45.png,7240.185,3779.163,655.0,435.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-038,IU-038,5401f93bf58602557cf38db9994185026a7694bd,5401f93bf5,S-038__5401f93bf5.png,3378.506,4067.93,877.0,314.0,"!!!! | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON | IF YOU EXPECT STREAM, AND YOU CHOOSE TO DONT USE | OCTET-STREAM",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-039,IU-039,606f4408a0dc13b863690748093dc1c31c86f1b0,606f4408a0,S-039__606f4408a0.png,7265.4,4257.327,577.0,403.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-040,IU-040,2447dcc90b720161b7d50fe3b32e4c00a0933d3d,2447dcc90b,S-040__2447dcc90b.png,7349.318,4773.347,292.0,86.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-041,IU-041,681a4e223f9bb73cf92262ba94bc9f00ba6bb28f,681a4e223f,S-041__681a4e223f.png,7250.185,4904.012,637.0,482.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-042,IU-042,f8fc6ac3c1c42aa1cd51935cf1d67f751cb5fc7b,f8fc6ac3c1,S-042__f8fc6ac3c1.png,7226.011,5413.775,696.0,92.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-043,IU-043,9387845e5172058f5b0080f70a02fb82fbc5c014,9387845e51,S-043__9387845e51.png,7228.904,5528.477,687.0,325.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-044,IU-044,cb0d7475daca6484bd1cc4a2a951d2a9be212224,cb0d7475da,S-044__cb0d7475da.png,7211.762,5920.014,706.0,96.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-045,IU-045,3e7f46737d95b419ed61837e8ed25ada6e853b81,3e7f46737d,S-045__3e7f46737d.png,7205.207,6073.514,748.0,429.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-046,IU-046,c764c0a46fcc85f96b3991687db3aa833c475ef9,c764c0a46f,S-046__c764c0a46f.png,7224.373,6528.903,683.0,76.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-047,IU-047,3d1ab870e9ec1f01c008b02d39f752bf087c7c32,3d1ab870e9,S-047__3d1ab870e9.png,7133.002,6948.648,726.0,427.0,"!!!! | !!! | MUL | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-048,IU-048,439afad388fa6cc596a4f15048ce0e5bc237bfef,439afad388,S-048__439afad388.png,7173.074,7439.862,623.0,256.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
S-049,IU-049,b6bf00cf8834cbf4dce7270875ca5fa6bb7f7802,b6bf00cf88,S-049__b6bf00cf88.png,7180.756,7856.703,745.0,337.0,"!!!! | MUL | !!! | THIS | BETTER TO READ FROM BODY, MAY NEED CUSTOM INPUT FORMATTER FOR | MULTIPART FORM | SO MAY NEED CUSTOM INPUT FORMATTER | PREFFERED | X-WWW-FORM-URLENCODED | SOME TYPE THAT YOU DONT NEED | FRAMEWORK BINDING - YOU WONT GET 415 ON UNSUPPORTED OR ON",media-r04-endpoint-errors-candidate-stage0,MEDIA-R04,no-stage0-boundary-review-only,yes-for-media-r04,"Stage0 boundary candidate only: Endpoint/API behavior: [Consumes]/[Produces], endpoint metadata, request/response examples, status codes such as 400/406/415, and practical debugging rules.",Stage0 boundary candidate only. Do not mark processed until visible transcript exists.,MEDIA-R04-endpoints-consumes-produces-errors
