source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,restored,coverage_status,assignment_count,asset_path,description,nearest_text_nodes_hint_only
S-037,IU-037,image-4839eb855ee339f3a41fad7623494dbc5671a7a9,552fa8c96bc17cc5bd8c0a7ff2c43d642252910680ef4e3b714466e2174ccaa0,dd6aa0e70c963238d3f6fc2f708bab927ddcd7ae,14352.707106452383,2850.3243867651645,818.0,482.0,916,540,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-037__552fa8c96b.png,"no-store prevents storage and is appropriate for tokens, PII, and banking data.","[{""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-038,IU-038,image-8606ff4cb37dcb11161331ae297f1f19f924e543,18b2a1f75320401fcbb9c971457293a7771c46964f29f09a2c6eb6aa96aab7b1,c27e0feb15e734ae51760aaec606c4dea0dda639,1026.524326364366,2864.8825843008376,880.0,182.0,880,182,R01,True,processed-semantic-transcript,1,assets/source-images-v001/S-038__18b2a1f753.png,Directive precedence is rule-specific rather than one universal override mechanism.,"[{""text_id"": ""T-030"", ""text"": ""DUPLICATION""}, {""text_id"": ""T-034"", ""text"": ""SPA,RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-025"", ""text"": ""!!!""}, {""text_id"": ""T-036"", ""text"": ""!!!""}, {""text_id"": ""T-020"", ""text"": ""OVERRIDING,MERGING""}]"
S-039,IU-039,image-8ea20f5b7ebca58c358f5a2316257158303f12be,01440e8e7a3a434905972deb133534d6ac667c6e9a294112dcfd8e8b8e746c36,c8aee4a597acda717e45bdccd1b602a4f5d909f5,12315.592911510445,2933.745855551916,947.0,318.0,947,318,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-039__01440e8e7a.png,must-revalidate prohibits stale reuse once a response becomes stale.,"[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-040,IU-040,image-f72edbda1306bd98702d1835c3474809b57cdd2c,d3436ee3117b49ec94a7ef50cc586c2aac463c758d13a67da73772fca7619800,dcc6ec87230a1017cf1d70a9cc168389dd8b8d5f,12343.7152209927,3279.7377310944476,855.0,482.0,1016,573,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-040__d3436ee311.png,"Response directive list covering max-age, s-maxage, cacheability, validation, and stale-serving policies.","[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-041,IU-041,image-ff05c79346c8576816127ec9f53c797a55c81d3a,9e30162b385098b0f92a64333b59e713631d7959d51458899b14b404351970fc,0f5edc530668d19cbac5b924d22596d60f40fa01,14355.824959215035,3345.5260358241094,761.0,441.0,761,441,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-041__9e30162b38.png,public/private safety examples for browser and shared caches.,"[{""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-042,IU-042,image-eaf7dbb601424f28349bcdcb7653d90aa35b207d,298756daa31f081a60897f38ab3d3c9e5203a5425870e83b777d91a17dcb583b,0b20f0b50aef027f37da9e00af3ecdc2a489944d,4095.7288452293924,3751.1667436273647,957.0,339.0,957,339,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-042__298756daa3.png,ResponseCache attribute controls HTTP headers and influences browser/proxy caching and Response Caching Middleware.,"[{""text_id"": ""T-032"", ""text"": ""BROWSER/PROXY""}, {""text_id"": ""T-035"", ""text"": ""RESPONSE CACHEING MIDDLEWARE""}, {""text_id"": ""T-039"", ""text"": ""OUTPUT CACHE""}, {""text_id"": ""T-033"", ""text"": ""IN CASE OF BROWSER/PROXY AND RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-031"", ""text"": ""LAST WORD IN SERVING FROM CACHE""}]"
S-043,IU-043,image-ad301dd97249f222d3bd8692de40df09c7ed4f14,59872095f4deb748b0c42ae3ac53115c682c2ecefd97e876a5a8f9f2e9c8c73a,667883d3eedd7d38d333787195a4f234612cd270,14278.665256977009,3780.6307140895688,930.0,225.0,893,216,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-043__59872095f4.png,"Omitting public/private can be ambiguous for shared caches, so explicit scope is recommended.","[{""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-044,IU-044,image-797b55ab4bcc915cfcc53fef546192f6770d372b,b4e99bd8d65439ecf9b62d32fea246268b224da2b58fc3c2637b1d9bce4ec87d,a2b766096b15a108fa0c0d6bce9b2ee10902f9a9,12321.867815725005,3789.7906572942347,872.0,482.0,944,522,R01,True,processed-semantic-transcript,1,assets/source-images-v001/S-044__b4e99bd8d6.png,"Directive categories: cacheability, validation/revalidation, and advanced stale serving.","[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-045,IU-045,image-964903d31bebb32befbe746f1a9c4d39503f03d9,05d6a49869e2a67b983700c158d9c643cf13392b025d911130b972aa6f4012e8,8466f1dc18fa2885d76eba1383724a9f918be550,5805.354314919621,3811.7324498036332,850.0,482.0,1024,581,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-045__05d6a49869.png,Client max-age=0 can force a browser/proxy cache or Response Caching Middleware to revalidate.,"[{""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-033"", ""text"": ""IN CASE OF BROWSER/PROXY AND RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-031"", ""text"": ""LAST WORD IN SERVING FROM CACHE""}, {""text_id"": ""T-029"", ""text"": ""MAX AGE 0""}]"
S-046,IU-046,image-6a66b9b9eca224483a84939f30bbed45d2567df6,ce6b2a79a6b1cb40a92b70390a61bbe3d6719616ae52bc3ad179470326054122,4a930b45368a51f7efd47af4fe9dbbec803142af,2292.0066772606424,3815.817471398951,944.0,421.0,944,421,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-046__ce6b2a79a6.png,"SPA, browser cache, CDN, and Response Caching Middleware can create several independent caching layers.","[{""text_id"": ""T-034"", ""text"": ""SPA,RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-030"", ""text"": ""DUPLICATION""}, {""text_id"": ""T-036"", ""text"": ""!!!""}, {""text_id"": ""T-028"", ""text"": ""RESPONSE CACHE TYPES""}, {""text_id"": ""T-035"", ""text"": ""RESPONSE CACHEING MIDDLEWARE""}]"
S-047,IU-047,image-b62cd8b6ad71f15ede3d2cdd9dba7c490326d7ae,8b2371238b4885d6c08553c09308ac9c361b7a2f1736b59892bdb04c83fac778,6f37b7493793a682cb3b81dcf5367fb42ed40c1e,14211.726227055267,4015.879759985898,955.0,341.0,955,341,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-047__8b2371238b.png,s-maxage overrides shared-cache freshness while browser max-age remains separate.,"[{""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-048,IU-048,image-d765d907add000112c6747cb98f6acc2495f419f,451953bc49391fdc86100b85342687364f4c7fdc2d1feab9d9e74110dd60aee4,afca245c9f0aeab559132fd5ce8cffc36a43325c,4085.5066772606424,4210.650784387232,869.0,210.0,869,210,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-048__451953bc49.png,Response Caching Middleware stores HTTP responses and follows HTTP request and response caching semantics.,"[{""text_id"": ""T-039"", ""text"": ""OUTPUT CACHE""}, {""text_id"": ""T-035"", ""text"": ""RESPONSE CACHEING MIDDLEWARE""}, {""text_id"": ""T-032"", ""text"": ""BROWSER/PROXY""}, {""text_id"": ""T-040"", ""text"": ""WHEN RESPONSE CACHING MIDDLEWARE""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}]"
S-049,IU-049,image-83f31868dc6271f63379795711c386387621ab00,0c75657486e6ae9d4766bfd94b8ab8851bfa82e2b82110420d1cf0478b9677f8,0ae564a65e3ba260eed820630996d475aea7444a,2271.84005128408,4303.650784387232,931.0,144.0,931,144,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-049__0c75657486.png,Multi-layer caching is not inherently wrong; each layer follows its own policy and key.,"[{""text_id"": ""T-036"", ""text"": ""!!!""}, {""text_id"": ""T-034"", ""text"": ""SPA,RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-030"", ""text"": ""DUPLICATION""}, {""text_id"": ""T-040"", ""text"": ""WHEN RESPONSE CACHING MIDDLEWARE""}, {""text_id"": ""T-035"", ""text"": ""RESPONSE CACHEING MIDDLEWARE""}]"
S-050,IU-050,image-604f5437f7320a372d774123e4dcd167156df398,d068065efed3ac082e52efe5e9602dd7381ae8722f6fe790d65302e46e2333df,125d6f140e436a4418ecb1d17b8c118336a26649,14286.256629143143,4435.728437187604,791.0,482.0,868,529,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-050__d068065efe.png,Vary: Accept prevents a cache from returning the wrong media type or API version.,"[{""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-051,IU-051,image-6cb60d9180e1ed6e04f690946331ab68d5f5c6f8,2d4613f7e7ff6d83137ec8969db89428c8f6350cd3f44cac4358e4ed69e26874,0895e475125d552854e801d9f7e32ed8b49eba5b,5761.111043294275,4458.723337998663,869.0,482.0,906,503,R01,True,processed-semantic-transcript,1,assets/source-images-v001/S-051__2d4613f7e7.png,Repeated placement of the browser-generated max-age=0 explanation.,"[{""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-033"", ""text"": ""IN CASE OF BROWSER/PROXY AND RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-031"", ""text"": ""LAST WORD IN SERVING FROM CACHE""}, {""text_id"": ""T-029"", ""text"": ""MAX AGE 0""}]"
S-052,IU-052,image-68402504f52304932e52daeee0bfa2198a900b82,3dad1795a21c46a8efa92cecb7d4997aa563d6113625e42978a56c1fef3378ff,e55620f19ff822f4d8eed569d25828f570f502ca,4104.340173354392,4606.317623986842,892.0,243.0,892,243,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-052__3dad1795a2.png,Output Cache uses server policies and does not need client cache directives to decide reuse.,"[{""text_id"": ""T-039"", ""text"": ""OUTPUT CACHE""}, {""text_id"": ""T-035"", ""text"": ""RESPONSE CACHEING MIDDLEWARE""}, {""text_id"": ""T-040"", ""text"": ""WHEN RESPONSE CACHING MIDDLEWARE""}, {""text_id"": ""T-032"", ""text"": ""BROWSER/PROXY""}, {""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}]"
S-053,IU-053,image-b66ab812f99c98c75f875df5077b599879f389c9,bcfa70c2fefa4fe60560f54d19cca176df0984471aa620ec8dfab21ca7ebac71,5ac134d0582e89ecce7eb26737d22e82fd129878,12267.824117676731,4678.661024607007,931.0,381.0,931,381,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-053__bcfa70c2fe.png,immutable for long-lived fingerprinted assets that do not change at the same URL.,"[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-054,IU-054,image-56e28d66d8678d5a162348d008fe53d5d37546d7,3ff029798b1994bde861ec9e70dd995b50e0a8980a359bd1ece1e7bf1b36791e,1a33a15843904a177fc0b0d64564d648e80c9418,14237.841809145702,4949.0513538542755,986.0,309.0,986,309,R02,True,processed-semantic-transcript,1,assets/source-images-v001/S-054__3ff029798b.png,"No caching directives: browsers may use heuristics, but APIs should not rely on them.","[{""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-055,IU-055,image-c702114b9704a8c1b9d76bbf1ba245f049889ccd,1e3be6231f9181b61ab800912e91e1fc760c01b2ceddb9e3250b75d42396501f,aebc286153934294e8e3daf96b29d3ed18f4cb73,12312.808260850892,5107.366121512054,675.0,463.0,889,610,R02,True,processed-semantic-transcript,1,assets/source-images-v001/S-055__1e3be6231f.png,"Without immutable, a long-lived fresh response may still be revalidated on reload or by policy.","[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-056,IU-056,image-76f31fc42c29725be696d556d60a5b1caf3b2663,5c219de05772a121d9250bba2029429076ddebb5a4d2738f10f3667e07ad3516,0a992a15bdd9e40ce98a11ba2fa09c453028b974,4137.403041464995,5312.326979178281,905.0,401.0,905,401,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-056__5c219de057.png,Response Caching Middleware is appropriate for standards-based public HTTP caching.,"[{""text_id"": ""T-040"", ""text"": ""WHEN RESPONSE CACHING MIDDLEWARE""}, {""text_id"": ""T-039"", ""text"": ""OUTPUT CACHE""}, {""text_id"": ""T-035"", ""text"": ""RESPONSE CACHEING MIDDLEWARE""}, {""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}]"
S-057,IU-057,image-b5ca630d86a6f69165dec12be9f62e76b025353b,806aa25eed43c7d71f38068fd9094b9e9e906e434b9e81dde35db0d4c512e016,6e1c0ebddce060f6b2dce618e668626b67d2ce98,12276.824117676733,5596.584054579966,833.0,459.0,833,459,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-057__806aa25eed.png,"After freshness expires, validators drive conditional requests; no-cache requires validation every reuse.","[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-058,IU-058,image-d55b223b5979b820c97d1210125a88d957a0a452,24e4b96b65e168b738e19eb262a1b4f436765b23c42963bd5b872d5946e343fe,f223e7e68866a4434776656b4a6747c06988e672,4125.251563304484,5810.720844590204,939.0,323.0,939,323,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-058__24e4b96b65.png,Response Caching Middleware is less suitable when the server must override client cache directives.,"[{""text_id"": ""T-040"", ""text"": ""WHEN RESPONSE CACHING MIDDLEWARE""}, {""text_id"": ""T-039"", ""text"": ""OUTPUT CACHE""}, {""text_id"": ""T-035"", ""text"": ""RESPONSE CACHEING MIDDLEWARE""}, {""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}]"
S-059,IU-059,image-155e22796f22fb159ab75963d3f2c4e94f540457,63b6b05364556d7faa173bb4c6e852dd098abf4cd0fb445c03e4d0676660ecd4,b48483eca2347bb755a5001690bbcd8620812911,12233.301075199795,6071.468669964582,869.0,463.0,878,468,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-059__63b6b05364.png,immutable mainly affects validation during the fresh period and remains dependent on freshness.,"[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-060,IU-060,image-b53d22b3369e0e24c2d9b333f31cdea56cc9a3dc,1bda5d5bdccdf816f1872849984815214db3274091f77080e19da1041cec2868,8dde31edc8aabc1f29d68f6808104a124e9a0587,12447.944541827284,6833.724746107165,882.0,214.0,882,214,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-060__1bda5d5bdc.png,Other directives include no-transform and immutable.,"[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-010"", ""text"": ""how does the browser dicides when""}]"
S-061,IU-061,image-68223b8f8002d18e420417b36b9f53012bf8f2d5,5ee255e2f1b1386c8f5b514fb4186a4089450e7b3825522ebb14499eb3650b3a,d4dea77aab29e62d12e8f4e687ec5f1890621643,12489.096912898825,7139.568563924008,782.0,482.0,903,557,R01,True,processed-semantic-transcript,1,assets/source-images-v001/S-061__5ee255e2f1.png,Full request-directive list and only-if-cached example.,"[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-014"", ""text"": ""when we havent setage or no cache (gandon)""}, {""text_id"": ""T-012"", ""text"": ""it needs to revalidate/cache lifetime""}, {""text_id"": ""T-026"", ""text"": ""ETAG AND CACHE CONTROL""}]"
S-062,IU-062,image-5a63e80a5e5ec3c664bfc8e4874e77ddb8f34c11,3b7d60634349fcef88329fd4250acba8b07f48922334814563bd4f2d9937cc4e,b9a75000d81f149f243e6f3c9ab4aa3a3fc363f1,12431.814957408882,7786.687731675743,855.0,394.0,855,394,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-062__3b7d606343.png,"Recipe for public catalog data using public, max-age, and s-maxage.","[{""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-026"", ""text"": ""ETAG AND CACHE CONTROL""}]"
S-063,IU-063,image-927544a893c7bb4d5c3ea70afa213f19604d4e82,91f36a631a346bb75738b923981284b94fd8e7ecac8d6bda7180bef0d3e3886d,7ae76c7df5d05e6baae8aa54f1e494eb8af4764e,12411.314957408882,8225.409953897968,896.0,281.0,896,281,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-063__91f36a631a.png,Recipe for user-specific data using private and a short max-age.,"[{""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-026"", ""text"": ""ETAG AND CACHE CONTROL""}]"
S-064,IU-064,image-ccb3dd685722c66e1c4308531ec7aacf277fc518,1f43fabe688a3747623d5e3d724e1a005b7d477296923b3ecf5849f3d058a6dd,6cd63517108306b6d1ce0bbcf343f7fba16c739a,12391.092735186661,8523.502523884945,892.0,230.0,892,230,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-064__1f43fabe68.png,Recipe for sensitive endpoints using no-store.,"[{""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-026"", ""text"": ""ETAG AND CACHE CONTROL""}]"
S-065,IU-065,image-e74a53b5dfc6d84cf19693e1457f597c4352c2ca,384053fa4cc1a82ac8e9038235805be5682e3c7199f0be3dcaf872030d10c3c8,c4534559cd1d01fa8494d27d8300907e94324290,12386.745655938294,8770.679675035117,892.0,482.0,943,510,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-065__384053fa4c.png,Recipe for always validating with no-cache and ETag.,"[{""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-002"", ""text"": ""directives""}, {""text_id"": ""T-004"", ""text"": ""some useful flows for clarification""}, {""text_id"": ""T-026"", ""text"": ""ETAG AND CACHE CONTROL""}]"
S-066,IU-066,image-1cdb79d758e53422220a9b9d33671d54b13c8ebd,7923ea1d10c6c421f32627ca01790a627aef6cbb2927ab779b10f3bfdd538ca6,4b0d409d7380641bdb5d5b5bea1b369fb6714ef9,12384.26216296754,9401.89965622652,660.0,211.0,660,211,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-066__7923ea1d10.png,Recipe for prohibiting stale delivery with max-age and must-revalidate.,"[{""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-033"", ""text"": ""IN CASE OF BROWSER/PROXY AND RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-031"", ""text"": ""LAST WORD IN SERVING FROM CACHE""}, {""text_id"": ""T-029"", ""text"": ""MAX AGE 0""}]"
S-067,IU-067,image-c532c017988d9555cbfd3f101510469174730439,4d27c907e0663104fbbeadee9081cbe45d785e62b77ca2b9e0f3caaf8bc64a1f,4274ca2f1f1e66cd52f3d2cd1c685a865dcbae2a,12383.770579559086,9668.421261106825,835.0,293.0,835,293,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-067__4d27c907e0.png,CDN resilience recipe using stale-while-revalidate and stale-if-error.,"[{""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-033"", ""text"": ""IN CASE OF BROWSER/PROXY AND RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-031"", ""text"": ""LAST WORD IN SERVING FROM CACHE""}, {""text_id"": ""T-029"", ""text"": ""MAX AGE 0""}]"
S-068,IU-068,image-4894105d1f666e990ce821f712fc508e790751c9,bb9d593022fe6e5e3fd1d975e0767c4bcbf576a56d1d41b26bbc80e026eac95a,61de183d9e828dc4459cd814a802865d54fb7286,12396.843396065497,10015.37834087195,828.0,289.0,828,289,R07,True,processed-semantic-transcript,1,assets/source-images-v001/S-068__bb9d593022.png,"Final checklist for safety, scope, freshness, validators, shared-cache lifetime, and cache-key correctness.","[{""text_id"": ""T-038"", ""text"": ""SO FOR SPA, OUTPUTCACHE BETTER""}, {""text_id"": ""T-037"", ""text"": ""BROWSER CAN SEND SHIT RANDOMLY""}, {""text_id"": ""T-033"", ""text"": ""IN CASE OF BROWSER/PROXY AND RESPONSE CACHE MIDDLEWARE""}, {""text_id"": ""T-031"", ""text"": ""LAST WORD IN SERVING FROM CACHE""}, {""text_id"": ""T-029"", ""text"": ""MAX AGE 0""}]"
