item_type,item_id,secondary_id,sha256,region_id,status,restored,assignment_count,evidence
svg_text_node,T-038,,bd2d4e37330b2d20259b68e152e33dd981a73987a2e4721b54445e13e9438de1,R04,processed-semantic-transcript,True,1,doesnt wokr with
svg_text_node,T-039,,1f20edcbd3cbd4bc6b83d01216d806d9cbbc7c2523b3c52f329ca8c0f2c23886,R04,processed-semantic-transcript,True,1,typed things
svg_text_node,T-040,,59e5511d2ab45c4e7b577d631c29fc5e4e8cd88f6de1b085a7faf3651292c84f,R03,processed-semantic-transcript,True,1,public sealed class OptionalJsonConverterFactory : JsonConverterFactory
svg_text_node,T-041,,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R03,processed-semantic-transcript,True,1,{
svg_text_node,T-042,,0ab42e48fa40872bd9b8b8994d38bd44e9cee620eb9dfc752e205f1c70f35a85,R03,processed-semantic-transcript,True,1,public override bool CanConvert(Type typeToConvert) =>
svg_text_node,T-043,,a6ff4e7e75da227d0acf34faae48b16c0653afd9caee2340368e563fec422a71,R03,processed-semantic-transcript,True,1,typeToConvert.IsGenericType && typeToConvert.GetGenericTypeDefinition() == typeof(Optional<>);
svg_text_node,T-044,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R03,reviewed-empty-structural,True,1,[empty structural SVG text node]
svg_text_node,T-045,,fc5f85ad050ea31fd4c99788bd29092a4af587bdca990237b89abefd4bba04ef,R03,processed-semantic-transcript,True,1,"public override JsonConverter CreateConverter(Type typeToConvert, JsonSerializerOptions options)"
svg_text_node,T-046,,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R03,processed-semantic-transcript,True,1,{
svg_text_node,T-047,,6ebe4e9abe82e74be875dbb71f9481a63fa8d92da5cab57b12b1fda15ba45545,R03,processed-semantic-transcript,True,1,var innerType = typeToConvert.GetGenericArguments()[0];
svg_text_node,T-048,,f8c798a311000275acdacdff8eab2045e250ad06254610640e3be6ce855ba978,R03,processed-semantic-transcript,True,1,var converterType = typeof(OptionalJsonConverter<>).MakeGenericType(innerType);
svg_text_node,T-049,,44488104b2b9bb51d93d61b7521f96e2d190af721c9e2eee04a66d2506c531b6,R03,processed-semantic-transcript,True,1,return (JsonConverter)Activator.CreateInstance(converterType)!;
svg_text_node,T-050,,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,R03,processed-semantic-transcript,True,1,}
svg_text_node,T-051,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R03,reviewed-empty-structural,True,1,[empty structural SVG text node]
svg_text_node,T-052,,cd37bdf7125d9f7418a9885f06b0dd03804689dd7611849a8a805f1982bfd5b6,R03,processed-semantic-transcript,True,1,private sealed class OptionalJsonConverter<T> : JsonConverter<Optional<T>>
svg_text_node,T-053,,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R03,processed-semantic-transcript,True,1,{
svg_text_node,T-054,,11537328fa597ed13d04e35e3265ef6ca5fe186d1a9a51e47f84efd407a62cb8,R03,processed-semantic-transcript,True,1,"public override Optional<T> Read(ref Utf8JsonReader reader, Type typeToConvert, JsonSerializerOptions options)"
svg_text_node,T-055,,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R03,processed-semantic-transcript,True,1,{
svg_text_node,T-056,,72f1649cf915d04e837b7faeb40deaf3c3669a6595f79c4b13c39233d30f8eac,R03,processed-semantic-transcript,True,1,"// Called only if the JSON property is PRESENT. If property is absent, Optional<T> remains default (IsSet=false)."
svg_text_node,T-057,,7ac5402c116691dd3c2052acace377eeae20f08bb8c14db92c6351c725d20dd4,R03,processed-semantic-transcript,True,1,if (reader.TokenType == JsonTokenType.Null)
svg_text_node,T-058,,c9e329928c50ce2c0c0ebceb3cef875ac12c080f4e55b3902e081f307ca12d34,R03,processed-semantic-transcript,True,1,return new Optional<T>(default);
svg_text_node,T-059,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R03,reviewed-empty-structural,True,1,[empty structural SVG text node]
svg_text_node,T-060,,c04f921ec0d3963218a10d9494b1830fa7249e0ac358b1410393db8bd3c70fc2,R03,processed-semantic-transcript,True,1,"var value = JsonSerializer.Deserialize<T>(ref reader, options);"
svg_text_node,T-061,,95fd3b1f05cb694028112e2d887c6af0bd7d0dafcc86ddf6a06d9d7f79ec477c,R03,processed-semantic-transcript,True,1,return new Optional<T>(value);
svg_text_node,T-062,,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,R03,processed-semantic-transcript,True,1,}
svg_text_node,T-063,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R03,reviewed-empty-structural,True,1,[empty structural SVG text node]
svg_text_node,T-064,,e4ca39920a174c3a1e750a7b6998f1c9cf7fc2396399cd2993b7944feaca50b9,R03,processed-semantic-transcript,True,1,"public override void Write(Utf8JsonWriter writer, Optional<T> value, JsonSerializerOptions options)"
svg_text_node,T-065,,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R03,processed-semantic-transcript,True,1,{
svg_text_node,T-066,,877c556ee2ce5e5837fc25e8991b4228b01e13ea12b5c27ed9b09f5a7a3d2eab,R03,processed-semantic-transcript,True,1,// Not typically needed for request DTOs. Implemented for completeness.
svg_text_node,T-067,,36cba48f1fc624f06f39a837b9a543e5486c0297c83cf76c452f3e88033fa757,R03,processed-semantic-transcript,True,1,if (!value.IsSet)
svg_text_node,T-068,,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,R03,processed-semantic-transcript,True,1,{
svg_text_node,T-069,,4452bfe87e7b07237d21f9f362e0a22da1dfdad67561bfe2504a06f849cc6003,R03,processed-semantic-transcript,True,1,writer.WriteNullValue();
svg_text_node,T-070,,8beaabe25ab7e0a80d1e25bada55a2f5a227101c2210eadf0b368d3c2be4a83f,R03,processed-semantic-transcript,True,1,return;
svg_text_node,T-071,,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,R03,processed-semantic-transcript,True,1,}
svg_text_node,T-072,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,R03,reviewed-empty-structural,True,1,[empty structural SVG text node]
svg_text_node,T-073,,5f341b570d58ccc082f09bb224d51662f6f7499c75add5956ee61e79cfbf46db,R03,processed-semantic-transcript,True,1,"JsonSerializer.Serialize(writer, value.Value, options);"
svg_text_node,T-074,,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,R03,processed-semantic-transcript,True,1,}
svg_text_node,T-075,,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,R03,processed-semantic-transcript,True,1,}
svg_text_node,T-076,,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,R03,processed-semantic-transcript,True,1,}
svg_text_node,T-077,,f9ec7c20b292d1237219d5dce53a751cc6ff8b929b478b05001e67f108c493c3,R05,processed-semantic-transcript,True,1,with this need newtonsoft json
svg_text_node,T-078,,f53f62aa39c947893f4bf5ff7d3553dd59fab1714e589238f9adef7fc5cd1873,R05,processed-semantic-transcript,True,1,"Can get updated object, but default output media type for our api has switched to xml"
svg_text_node,T-079,,cd8736cdd6b052cfd09abdb1976f8cacdf4884e973bc32c752ef8413dc6028cb,R05,processed-semantic-transcript,True,1,somehow
svg_text_node,T-080,,5496ce2ec6d635f772e9f918ac657c81b82a9566ae81669f623b524c1d4f20d0,R05,processed-semantic-transcript,True,1,system.text.json is first formatter
svg_text_node,T-081,,628f1f8e43b9385ce3c502cbf144c5c834ccb94d57a9166a47accdace77c1fa7,R05,processed-semantic-transcript,True,1,"we have changed it to newtonsoftjson,"
svg_text_node,T-082,,ff3079f086985e6f3849d241f9d4fa91306c5ee0ed6292150889e7f5d6ebdfef,R05,processed-semantic-transcript,True,1,so the first formatter is xml formatter
svg_text_node,T-083,,208e58a2d78a9945bf85ab7268f166bd984fb941ab5685a279428990878dd453,R05,processed-semantic-transcript,True,1,ADD TO CONTENT NEGOTIATIONS ALL THIS
svg_text_node,T-084,,dd08dc217fc3314ea554483a50488f04410a64db8e12432bf08142e7a7bacca5,R05,processed-semantic-transcript,True,1,then its being ovveriden
svg_text_node,T-085,,fd697b79f14fde09fb9c39a2f18f52f00f53e12109fa3d5cbe68962decc04145,R05,processed-semantic-transcript,True,1,by json.net
svg_text_node,T-086,,c51a47de3f61853f88af46f76c7930f03aaeec4e5fa6546ddb09f708cd7a46ba,R05,processed-semantic-transcript,True,1,so xml is the first formatter
svg_text_node,T-087,,f527e75d395880797ea782f719b8c4450eadddf53bee201e1cc95a56843090e1,R05,processed-semantic-transcript,True,1,and the default one
svg_text_node,T-088,,12af942249cb2d6c99d51bcb26bfd8b408cdb70f60f105b01197c598ef5a57f8,R05,processed-semantic-transcript,True,1,need to do it so
svg_text_node,T-089,,042c16ea9d77cadf600ce4160e40a79c2322d6f3df5bc229b82ecb0e66e0fe36,R05,processed-semantic-transcript,True,1,default xml serializer doesnt have
svg_text_node,T-090,,d239472f8b35da96f2af8b3a5cc7a9ee94724ab1a1959aeecf40976c63e94cad,R05,processed-semantic-transcript,True,1,"to support all types, this - does"
svg_text_node,T-091,,6e3735f6b7ca7016c9f770cea4543478d365f1113b7d870e9a44f0cb68d4491d,R05,processed-semantic-transcript,True,1,dotnet add package Microsoft.AspNetCore.JsonPatch.SystemTextJson --prerelease
svg_text_node,T-092,,6768ba7fb268db0a464b4f849f6ff0d5a8d617fa75e483db1671ba7225f2dda6,R06,processed-semantic-transcript,True,1,just have coursedto
svg_text_node,T-093,,ab482138cbdff6d6bd7e333e156511348d308f6a21e2ee118165ef670b90bbb7,R06,processed-semantic-transcript,True,1,from returned from repo
svg_text_node,T-094,,cf5619d4187ae716351532b74e22cec473117d08f1c428631d6ba938f3db8aaf,R06,processed-semantic-transcript,True,1,now this dto has
svg_text_node,T-095,,023ffbd7f20aa97acbc531cc100af1741dee8c0bcaf8d6a3df3ae4a4234891b7,R06,processed-semantic-transcript,True,1,partially updated
svg_text_node,T-096,,89445ea08b55421faa49919a5fd272e9a520f701b479d6084847e161ca5b7711,R06,processed-semantic-transcript,True,1,values
svg_text_node,T-097,,5f9dd7897a24766ab35242f6a32bc6e66a3599bebc31154875f17035b0817a14,R06,processed-semantic-transcript,True,1,mapping updated dto
svg_text_node,T-098,,52a242daa7a172ec3a24ca7d8dbfe4aa530c5a4d489ce7a1cb3ff7de2966c4f3,R06,processed-semantic-transcript,True,1,to entity model
svg_text_node,T-099,,658a812d28fd917acd80bee31e7a3799ff85ad393f084f9c1c961da2c8c42a06,R06,processed-semantic-transcript,True,1,"We changing dto, because its outer layer model, consumer shouldnt know about real"
svg_text_node,T-100,,45fe113fb5f7a68ee0ff57bf80b91aea1eb414fb6f097ee680942d0fbe84266f,R06,processed-semantic-transcript,True,1,resources structure
svg_text_node,T-101,,17bfc198b19f363ebe84726ce5f53240531473608dad15bc33899648830227ca,R07,processed-semantic-transcript,True,1,VALIDATOIN
svg_text_node,T-102,,14c46cc8821d948f141b37be07b81535daf81adc2c69a359f38d8110aba9ba26,R07,processed-semantic-transcript,True,1,validation problem
svg_text_node,T-103,,7f85e01c0dbd22ef5876a992b0a6a3b9426b6cf328da616fff96d7502de43c19,R07,processed-semantic-transcript,True,1,with reusing invalidmodelstate factory
svg_text_node,T-104,,49c9a6aa9bd6d64c7b3e66c17388b7ca862a2b1009fc4374198c92c0027ffea0,R07,processed-semantic-transcript,True,1,for system.text.json patch
svg_text_node,T-105,,59555078c33853ddb0a19685d88ce98c0895fca1f7a41a94d451275ff30ea041,R07,processed-semantic-transcript,True,1,need to check if
svg_text_node,T-106,,6bee8fae51e1cf385ffa50e81f128bee1a867cf4b61022cbbfe0e81a79ac95c5,R07,processed-semantic-transcript,True,1,(we write modelstate errors manually)
svg_text_node,T-107,,65685fec16b79fc1fc2cfd1e0192883cd3243e48ce079e6a4b62bfdfd262d5eb,R07,processed-semantic-transcript,True,1,jsonpatchdoc valid first
svg_text_node,T-108,,f3938418fd03a0b75d44dac06d69a15db8e96f1768d2eccb56ca4ff401210989,R01,processed-semantic-transcript,True,1,with upsert
svg_text_node,T-109,,d1a163870a7d03cdf1844a6112c36b102f090b58da6afe60eec640f0e6fc8c06,R01,processed-semantic-transcript,True,1,create flow IF  id missing
svg_text_node,T-110,,2369b63148b9211c36d0542d760536d2e30dd06730356364c315ba38c7d4d6a4,R01,processed-semantic-transcript,True,1,and then update flow as normal patch
