source_id,order_in_group,group_key,region,candidate_status,decision,meaning,image_use_id,fileId_short,x,y,width,height,nearest_labels_for_search_only
S-066,13,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-066,da1f07450d,2735.639,15415.233,830.0,297.0,"protecting secret | and store to db | then unprotect | to verify token using | library | CreatedUtc = now,"
S-067,14,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-067,9b11a7a41d,4072.411,15476.875,748.0,482.0,"{ | public sealed class CompleteEnrollRequest | public string DeviceName { get; set; } = ""My phone""; | public string Code { get; set; } = default!; | }"
S-068,15,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-068,f6e4c6934e,2750.199,15716.81,871.0,463.0,protecting secret | and store to db | then unprotect | to verify token using | library | }
S-069,16,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-069,0e5934a56c,4062.796,15948.039,939.0,133.0,"protecting secret | and store to db | then unprotect | to verify token using | library | if (!ok) return BadRequest(new { message = ""Invalid code."" });"
S-070,17,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-070,69500a7baa,3612.085,16118.473,140.0,47.0,library | to verify token using | then unprotect | and store to db | protecting secret | adding -1 +1 step
S-071,18,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-071,a22d655368,4106.061,16137.328,953.0,154.0,library | to verify token using | then unprotect | and store to db | protecting secret | IsActive = true
S-072,19,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-072,cc518026f4,2772.423,16193.733,767.0,463.0,library | to verify token using | then unprotect | and store to db | protecting secret | adding -1 +1 step
S-073,20,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-073,b486705c40,4108.431,16306.505,933.0,482.0,library | to verify token using | adding -1 +1 step | then unprotect | } | and store to db
S-074,21,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-074,552ff88aa5,1868.355,16387.768,584.0,393.0,adding -1 +1 step | library | to verify token using | then unprotect | and store to db | protecting secret
S-075,22,MFA-R05-backend-enrollment-controller,MFA-R05,mfa-r05-backend-controller-candidate-stage0,candidate-not-final-stage0-boundary-only,"ASP.NET backend/controller flow: pending enrollment, protected secret storage, verification, -1/+1 step window, enabling/removing pending MFA.",IU-075,9880d53129,2777.362,16662.451,786.0,463.0,library | to verify token using | adding -1 +1 step | then unprotect | and store to db | protecting secret
S-076,1,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-076,c99022c3ab,4131.376,16801.68,932.0,449.0,"import React, { useEffect, useState } from ""react""; | react | import { QRCodeCanvas } from ""qrcode.react""; | type EnrollData = { | issuer: string; | accountName: string;"
S-077,2,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-077,a84020e08d,2786.986,17143.476,781.0,463.0,here we are scanning or entering base32 code | then app generates token | and we enter it | await _db.SaveChangesAsync(); | return RedirectToAction(nameof(EnrollSuccess)); | }
S-078,3,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-078,49f0b859ca,4182.115,17263.542,804.0,482.0,"const [err, setErr] = useState<string | null>(null); | const [code, setCode] = useState(""""); | const [done, setDone] = useState(false); | const [deviceName, setDeviceName] = useState(""My phone""); | const [data, setData] = useState<EnrollData | null>(null); | useEffect(() => {"
S-079,4,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-079,9548efdf49,2787.562,17620.451,640.0,184.0,"here we are scanning or entering base32 code | then app generates token | and we enter it | { | pending = new PendingMfaEnrollment | UserId = user.Id,"
S-080,5,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-080,017ef39b41,4195.505,17729.439,863.0,472.0,"here we are scanning or entering base32 code | then app generates token | and we enter it | const res = await fetch(""/api/mfa/enroll"", { | method: ""POST"", | setErr(null);"
S-081,6,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-081,afdcc99848,2788.154,17815.271,854.0,463.0,here we are scanning or entering base32 code | then app generates token | and we enter it | else | } | {
S-082,7,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-082,2202bb683a,4203.542,18210.809,921.0,330.0,"<div style={{ maxWidth: 720 }}> | return ( | <h2>Enable MFA</h2> | and we enter it | {err && <div style={{ color: ""#b00020"", marginBottom: 12 }}>{err}</div>} | then app generates token"
S-083,8,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-083,1071957d42,2806.947,18273.297,952.0,306.0,and we enter it | then app generates token | here we are scanning or entering base32 code | // placeholders to emphasize you already have them | } | private string CreateSecret() => throw new NotImplementedException();
S-084,9,MFA-R06-react-enrollment-ui,MFA-R06,mfa-r06-react-ui-candidate-stage0,candidate-not-final-stage0-boundary-only,"React MFA enrollment UI: fetch enrollment info, QRCodeCanvas, manual key, code/device form, submit/complete UX.",IU-084,f59bbfcd9d,4249.95,18556.113,839.0,482.0,"</div> | <div> | <QRCodeCanvas value={data.qrCodeUri} size={160} /> | <div><strong>Issuer:</strong> {data.issuer}</div> | <div style={{ padding: 12, border: ""1px solid #ccc"", display: ""inline-block"" }}> | <div><strong>Account:</strong> {data.accountName}</div>"
S-085,1,MFA-R07-razor-views-enabled-state,MFA-R07,mfa-r07-razor-views-candidate-stage0,candidate-not-final-stage0-boundary-only,Razor pages/views/scripts for MFA enrollment and enabled/complete state.,IU-085,f4afe1cf3a,2893.044,18600.912,778.0,463.0,"and we enter it | then app generates token | here we are scanning or entering base32 code | razor | } | private string BuildOtpAuthUri(string issuer, string account, string secret) => throw new NotImplementedException();"
S-086,2,MFA-R07-razor-views-enabled-state,MFA-R07,mfa-r07-razor-views-candidate-stage0,candidate-not-final-stage0-boundary-only,Razor pages/views/scripts for MFA enrollment and enabled/complete state.,IU-086,f4afe1cf3a,2915.608,19081.938,778.0,463.0,"<h2>Enable MFA</h2> | <p>Scan the QR code with your authenticator app, then enter the 6-digit code.</p> | } | ViewData[""Title""] = ""Enable MFA""; | <div style=""display:flex; gap:24px; flex-wrap:wrap; align-items:flex-start;""> | @{"
S-087,3,MFA-R07-razor-views-enabled-state,MFA-R07,mfa-r07-razor-views-candidate-stage0,candidate-not-final-stage0-boundary-only,Razor pages/views/scripts for MFA enrollment and enabled/complete state.,IU-087,ba98b379a7,2925.838,19555.976,928.0,344.0,"</div> | <hr /> | <div><strong>Account:</strong> @Model.AccountName</div> | <form asp-action=""Enroll"" method=""post""> | <div><strong>Issuer:</strong> @Model.Issuer</div>"
S-088,4,MFA-R07-razor-views-enabled-state,MFA-R07,mfa-r07-razor-views-candidate-stage0,candidate-not-final-stage0-boundary-only,Razor pages/views/scripts for MFA enrollment and enabled/complete state.,IU-088,52e0b7d435,1574.697,19721.783,986.0,465.0,"<label>Device name</label><br /> | <div> | <input name=""DeviceName"" value=""My phone"" style=""width:320px;"" /> | </div> | @Html.AntiForgeryToken() | <form asp-action=""Enroll"" method=""post"">"
S-089,5,MFA-R07-razor-views-enabled-state,MFA-R07,mfa-r07-razor-views-candidate-stage0,candidate-not-final-stage0-boundary-only,Razor pages/views/scripts for MFA enrollment and enabled/complete state.,IU-089,cefa69eacb,2990.312,19910.978,779.0,313.0,"style=""width:180px; font-size:18px; letter-spacing:2px;"" /> | <span style=""color:#b00020;"">@Html.ValidationMessage(""Code"")</span> | <input name=""Code"" inputmode=""numeric"" autocomplete=""one-time-code"" | </div> | <label>6-digit code</label><br /> | <div style=""margin-top:12px;"">"
S-090,6,MFA-R07-razor-views-enabled-state,MFA-R07,mfa-r07-razor-views-candidate-stage0,candidate-not-final-stage0-boundary-only,Razor pages/views/scripts for MFA enrollment and enabled/complete state.,IU-090,c2132aa91d,1649.905,20189.765,867.0,463.0,"@section Scripts { | <script src=""~/js/qrcode.min.js""></script> | <script> | </form> | (function () { | <div asp-validation-summary=""ModelOnly"" style=""color:#b00020; margin-top:12px;""></div>"
S-091,7,MFA-R07-razor-views-enabled-state,MFA-R07,mfa-r07-razor-views-candidate-stage0,candidate-not-final-stage0-boundary-only,Razor pages/views/scripts for MFA enrollment and enabled/complete state.,IU-091,861eac0d3e,1668.814,20675.085,936.0,395.0,"!!! | @{ | ViewData[""Title""] = ""MFA Enabled""; | } | <h2>MFA Enabled</h2> | <p>Your authenticator device is now linked.</p>"
