source_id,image_use_id,fileId,fileId_short,image_file,x,y,width,height,nearest_labels_for_search_only,coverage_status,current_region_decision,decision_is_final,must_recheck_before_region_close,decision_basis,review_notes,stage0_group_key
S-050,IU-050,ef3ce438584b150b491c5bb7fb792c5759e0ffdf,ef3ce43858,S-050__ef3ce43858.png,1592.621,12288.243,884.0,482.0,"var a = WebUtility.UrlEncode(account); | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var i = WebUtility.UrlEncode(issuer); | } | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret)",processed-in-mfa-r04-v001,MFA-R04,yes-for-mfa-r04-stage1,no-for-stage1-transcript,"Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.",MFA-R04-otpauth-uri-qr-manual-key
S-051,IU-051,ae61d75d450456f66b01b7af8041155ccaf8fa9f,ae61d75d45,S-051__ae61d75d45.png,3619.909,12419.647,856.0,482.0,"} | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer); | { | public static string BuildOtpAuthUri(string issuer, string account, string base32Secret)",processed-in-mfa-r04-v001,MFA-R04,yes-for-mfa-r04-stage1,no-for-stage1-transcript,"Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.",MFA-R04-otpauth-uri-qr-manual-key
S-052,IU-052,a23deb8e93b2e37a9571c04edbeee2cd2452c6ff,a23deb8e93,S-052__a23deb8e93.png,1576.163,12842.585,997.0,384.0,"razzor | react | } | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer);",processed-in-mfa-r04-v001,MFA-R04,yes-for-mfa-r04-stage1,no-for-stage1-transcript,"Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.",MFA-R04-otpauth-uri-qr-manual-key
S-053,IU-053,6a7d386cbff31bafea1a6ef9a0d5556536635457,6a7d386cbf,S-053__6a7d386cbf.png,3619.313,12902.682,891.0,452.0,"react | razzor | } | return $""otpauth://totp/{i}:{a}?secret={base32Secret}&issuer={i}""; | var a = WebUtility.UrlEncode(account); | var i = WebUtility.UrlEncode(issuer);",processed-in-mfa-r04-v001,MFA-R04,yes-for-mfa-r04-stage1,no-for-stage1-transcript,"Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage1 MFA-R04 transcript; visible text present, no OCR-placeholder.",MFA-R04-otpauth-uri-qr-manual-key
S-054,IU-054,a9d8d5295da6c4d702cfca9a5fa7b4c0289bd0e5,a9d8d5295d,S-054__a9d8d5295d.png,1614.858,13259.254,854.0,482.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;,processed-in-mfa-r03-v002-tail,MFA-R03,yes-for-mfa-r03-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R03 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R03 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-055,IU-055,34226d57c3d4feed2849f62da0d5c512bbe00dce,34226d57c3,S-055__34226d57c3.png,2738.16,13616.424,632.0,449.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc;,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-056,IU-056,a5119b2fdc63298dbfb20fd2e7166d5356d979c4,a5119b2fdc,S-056__a5119b2fdc.png,3915.672,13633.395,996.0,147.0,react | razzor | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;,processed-in-mfa-r06-v001,MFA-R06,yes-for-mfa-r06-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-057,IU-057,208d2e042d14a272adb340f8f0e4084bf67b3003,208d2e042d,S-057__208d2e042d.png,1643.485,13739.28,758.0,482.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;,processed-in-mfa-r03-v002-tail,MFA-R03,yes-for-mfa-r03-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R03 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R03 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-058,IU-058,b8668b0b1e7f2a4f5784b394a10aea0e858f6211,b8668b0b1e,S-058__b8668b0b1e.png,3984.034,13833.912,809.0,482.0,react | razzor | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore; | using OtpNet;,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-059,IU-059,62c1c2925925cab080b7f539ae6c1ca0e07ab461,62c1c29259,S-059__62c1c29259.png,2723.383,14080.13,994.0,399.0,razzor | react | controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore;,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-060,IU-060,0658797da8ef57f8b0e727ce226150b89f3a87ee,0658797da8,S-060__0658797da8.png,1647.499,14239.436,932.0,202.0,controller | using Microsoft.AspNetCore.Authorization; | using Microsoft.AspNetCore.Mvc; | using Microsoft.EntityFrameworkCore; | using OtpNet; | [Authorize],processed-in-mfa-r03-v002-tail,MFA-R03,yes-for-mfa-r03-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R03 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R03 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-061,IU-061,008af801e9094e140383481cc1b6c04f2c5ee5d6,008af801e9,S-061__008af801e9.png,3987.226,14352.431,832.0,482.0,"react | _protector = dp.CreateProtector(""mfa-secret-v1""); | _userContext = userContext; | } | _db = db; | {",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-062,IU-062,573d9aa313750e58195225deaf39d602bc96f701,573d9aa313,S-062__573d9aa313.png,2718.402,14537.377,819.0,463.0,using OtpNet; | using Microsoft.EntityFrameworkCore; | using Microsoft.AspNetCore.Mvc; | razzor | [Authorize] | using Microsoft.AspNetCore.Authorization;,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-063,IU-063,3d84fbb1d7e3236ec90ed07417c712ddfa671b55,3d84fbb1d7,S-063__3d84fbb1d7.png,3986.876,14854.902,821.0,467.0,"ExpiresUtc = now.AddMinutes(10) | }; | CreatedUtc = now, | _db.PendingMfaEnrollments.Add(pending); | ProtectedSecret = _protector.Protect(secret), | }",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-064,IU-064,6131621df40b32de5a86d1a4161cbbe812a71985,6131621df4,S-064__6131621df4.png,2744.999,14955.784,657.0,463.0,"[HttpGet] | public async Task<IActionResult> Enroll() | { | } | var user = _userContext.GetCurrentUser(); // needs Id, Email/Username | _protector = dp.CreateProtector(""mfa-secret-v1"");",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-065,IU-065,148627d551ae98a8a3e21a21eb21249df1495cbf,148627d551,S-065__148627d551.png,4036.561,15325.568,692.0,139.0,"qrCodeUri = BuildOtpAuthUri(issuer, user.Email, secret), | accountName = user.Email, | manualKey = secret | issuer, | }); | {",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-066,IU-066,da1f07450d305a8ecff56b8573f0db68a335e6c2,da1f07450d,S-066__da1f07450d.png,2735.639,15415.233,830.0,297.0,"protecting secret | and store to db | then unprotect | to verify token using | library | CreatedUtc = now,",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-067,IU-067,9b11a7a41d2cadd07969b13257881dfd2b39753e,9b11a7a41d,S-067__9b11a7a41d.png,4072.411,15476.875,748.0,482.0,"{ | public sealed class CompleteEnrollRequest | public string DeviceName { get; set; } = ""My phone""; | public string Code { get; set; } = default!; | }",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-068,IU-068,f6e4c6934e83377a468eff572e183b93c77ac383,f6e4c6934e,S-068__f6e4c6934e.png,2750.199,15716.81,871.0,463.0,protecting secret | and store to db | then unprotect | to verify token using | library | },processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-069,IU-069,0e5934a56cd7f0f1cbccfe64116174df3a8c6def,0e5934a56c,S-069__0e5934a56c.png,4062.796,15948.039,939.0,133.0,"protecting secret | and store to db | then unprotect | to verify token using | library | if (!ok) return BadRequest(new { message = ""Invalid code."" });",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-070,IU-070,69500a7baa8cd668404020b2869d7bd19a9d3612,69500a7baa,S-070__69500a7baa.png,3612.085,16118.473,140.0,47.0,library | to verify token using | then unprotect | and store to db | protecting secret | adding -1 +1 step,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-071,IU-071,a22d6553684eacbdf7f984dbe16c196cf7e97bea,a22d655368,S-071__a22d655368.png,4106.061,16137.328,953.0,154.0,library | to verify token using | then unprotect | and store to db | protecting secret | IsActive = true,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-072,IU-072,cc518026f451c07f01129ffca8a51753d5051fda,cc518026f4,S-072__cc518026f4.png,2772.423,16193.733,767.0,463.0,library | to verify token using | then unprotect | and store to db | protecting secret | adding -1 +1 step,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-073,IU-073,b486705c403b02bc4953ffafab0b93ce710ae3cf,b486705c40,S-073__b486705c40.png,4108.431,16306.505,933.0,482.0,library | to verify token using | adding -1 +1 step | then unprotect | } | and store to db,processed-in-mfa-r06-v001,MFA-R06,yes-for-mfa-r06-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-074,IU-074,552ff88aa570eab7f8086c3a7ebd2d971b16000d,552ff88aa5,S-074__552ff88aa5.png,1868.355,16387.768,584.0,393.0,adding -1 +1 step | library | to verify token using | then unprotect | and store to db | protecting secret,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-075,IU-075,9880d531298356e520f8c8a0fd5df2844c570a33,9880d53129,S-075__9880d53129.png,2777.362,16662.451,786.0,463.0,library | to verify token using | adding -1 +1 step | then unprotect | and store to db | protecting secret,processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R05-backend-enrollment-controller
S-076,IU-076,c99022c3ab3367bd8e2a98c18ecb211552ad1ba3,c99022c3ab,S-076__c99022c3ab.png,4131.376,16801.68,932.0,449.0,"import React, { useEffect, useState } from ""react""; | react | import { QRCodeCanvas } from ""qrcode.react""; | type EnrollData = { | issuer: string; | accountName: string;",processed-in-mfa-r06-v001,MFA-R06,yes-for-mfa-r06-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-077,IU-077,a84020e08d7587358b4a37b43ef82105e0c4a823,a84020e08d,S-077__a84020e08d.png,2786.986,17143.476,781.0,463.0,here we are scanning or entering base32 code | then app generates token | and we enter it | await _db.SaveChangesAsync(); | return RedirectToAction(nameof(EnrollSuccess)); | },processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-078,IU-078,49f0b859ca75bb299f971907a1b5f765ab95c0e7,49f0b859ca,S-078__49f0b859ca.png,4182.115,17263.542,804.0,482.0,"const [err, setErr] = useState<string | null>(null); | const [code, setCode] = useState(""""); | const [done, setDone] = useState(false); | const [deviceName, setDeviceName] = useState(""My phone""); | const [data, setData] = useState<EnrollData | null>(null); | useEffect(() => {",processed-in-mfa-r06-v001,MFA-R06,yes-for-mfa-r06-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-079,IU-079,9548efdf4955b4094c2e042236a1dd5f0d1729a3,9548efdf49,S-079__9548efdf49.png,2787.562,17620.451,640.0,184.0,"here we are scanning or entering base32 code | then app generates token | and we enter it | { | pending = new PendingMfaEnrollment | UserId = user.Id,",processed-in-mfa-r05-v001,MFA-R05,yes-for-mfa-r05-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R05 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-080,IU-080,017ef39b41ea012df3fb02f89d5c394c6415ffce,017ef39b41,S-080__017ef39b41.png,4195.505,17729.439,863.0,472.0,"here we are scanning or entering base32 code | then app generates token | and we enter it | const res = await fetch(""/api/mfa/enroll"", { | method: ""POST"", | setErr(null);",processed-in-mfa-r06-v001,MFA-R06,yes-for-mfa-r06-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-081,IU-081,afdcc998482e456ae637632cfcc2526174e07596,afdcc99848,S-081__afdcc99848.png,2788.154,17815.271,854.0,463.0,here we are scanning or entering base32 code | then app generates token | and we enter it | else | } | {,processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-082,IU-082,2202bb683a17b9cfbaea7fd754abcbcb7aa6be21,2202bb683a,S-082__2202bb683a.png,4203.542,18210.809,921.0,330.0,"<div style={{ maxWidth: 720 }}> | return ( | <h2>Enable MFA</h2> | and we enter it | {err && <div style={{ color: ""#b00020"", marginBottom: 12 }}>{err}</div>} | then app generates token",processed-in-mfa-r06-v001,MFA-R06,yes-for-mfa-r06-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-083,IU-083,1071957d4215b6e5a90f4bbfdaa37a0865dcf1ea,1071957d42,S-083__1071957d42.png,2806.947,18273.297,952.0,306.0,and we enter it | then app generates token | here we are scanning or entering base32 code | // placeholders to emphasize you already have them | } | private string CreateSecret() => throw new NotImplementedException();,processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-084,IU-084,f59bbfcd9ddc907b57ee45fe284767ea6671c90c,f59bbfcd9d,S-084__f59bbfcd9d.png,4249.95,18556.113,839.0,482.0,"</div> | <div> | <QRCodeCanvas value={data.qrCodeUri} size={160} /> | <div><strong>Issuer:</strong> {data.issuer}</div> | <div style={{ padding: 12, border: ""1px solid #ccc"", display: ""inline-block"" }}> | <div><strong>Account:</strong> {data.accountName}</div>",processed-in-mfa-r06-v001,MFA-R06,yes-for-mfa-r06-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R06 transcript; visible text present, no OCR-placeholder.",MFA-R06-react-enrollment-ui
S-085,IU-085,f4afe1cf3a3415cb6193642b1a9c82c15cca6269,f4afe1cf3a,S-085__f4afe1cf3a.png,2893.044,18600.912,778.0,463.0,"and we enter it | then app generates token | here we are scanning or entering base32 code | razor | } | private string BuildOtpAuthUri(string issuer, string account, string secret) => throw new NotImplementedException();",processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R07-razor-views-enabled-state
S-086,IU-086,f4afe1cf3a3415cb6193642b1a9c82c15cca6269,f4afe1cf3a,S-086__f4afe1cf3a.png,2915.608,19081.938,778.0,463.0,"<h2>Enable MFA</h2> | <p>Scan the QR code with your authenticator app, then enter the 6-digit code.</p> | } | ViewData[""Title""] = ""Enable MFA""; | <div style=""display:flex; gap:24px; flex-wrap:wrap; align-items:flex-start;""> | @{",processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R07-razor-views-enabled-state
S-087,IU-087,ba98b379a70abb32d32f3a4a9d18115b037698c3,ba98b379a7,S-087__ba98b379a7.png,2925.838,19555.976,928.0,344.0,"</div> | <hr /> | <div><strong>Account:</strong> @Model.AccountName</div> | <form asp-action=""Enroll"" method=""post""> | <div><strong>Issuer:</strong> @Model.Issuer</div>",processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R07-razor-views-enabled-state
S-088,IU-088,52e0b7d4354968b34848d5c67c3a0a1f4a978583,52e0b7d435,S-088__52e0b7d435.png,1574.697,19721.783,986.0,465.0,"<label>Device name</label><br /> | <div> | <input name=""DeviceName"" value=""My phone"" style=""width:320px;"" /> | </div> | @Html.AntiForgeryToken() | <form asp-action=""Enroll"" method=""post"">",processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R07-razor-views-enabled-state
S-089,IU-089,cefa69eacbff872abb260620ceec61735c450a74,cefa69eacb,S-089__cefa69eacb.png,2990.312,19910.978,779.0,313.0,"style=""width:180px; font-size:18px; letter-spacing:2px;"" /> | <span style=""color:#b00020;"">@Html.ValidationMessage(""Code"")</span> | <input name=""Code"" inputmode=""numeric"" autocomplete=""one-time-code"" | </div> | <label>6-digit code</label><br /> | <div style=""margin-top:12px;"">",processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R07-razor-views-enabled-state
S-090,IU-090,c2132aa91d2c663828219d18b939eeb67c67f99a,c2132aa91d,S-090__c2132aa91d.png,1649.905,20189.765,867.0,463.0,"@section Scripts { | <script src=""~/js/qrcode.min.js""></script> | <script> | </form> | (function () { | <div asp-validation-summary=""ModelOnly"" style=""color:#b00020; margin-top:12px;""></div>",processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R07-razor-views-enabled-state
S-091,IU-091,861eac0d3e5acbba0c77f0ce951393d9a8a12059,861eac0d3e,S-091__861eac0d3e.png,1668.814,20675.085,936.0,395.0,"!!! | @{ | ViewData[""Title""] = ""MFA Enabled""; | } | <h2>MFA Enabled</h2> | <p>Your authenticator device is now linked.</p>",processed-in-mfa-r07-v001,MFA-R07,yes-for-mfa-r07-stage2,no-for-stage2-transcript,"Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.","Included in MFA Stage2 MFA-R07 transcript; visible text present, no OCR-placeholder.",MFA-R07-razor-views-enabled-state
