source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,previously_present,restored,coverage_status,assignment_count,asset_path,evidence
S-062,IU-062,image-23a1c334dbee39c689c5597b870230438ec46228,6ab59db57e2eef696a22246079c8097c04278aab326284368086deb5bc11db4c,7b29aaa5e12234e923e7afabddd723c55058b6fd,7353.449464317103,11057.06510257645,900.0,459.0,900,459,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-062__6ab59db57e.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-063,IU-063,image-e919c6250f0e6d18d9db9fe0b477ae0715134d95,02e2ca202fb393a707fc27be395c24b1b06c06f919054746e20ced51b2b48b82,7d47f76640520559e11f40d07767b0db0a49a189,6155.513859509963,11416.068373225778,847.0,482.0,941,536,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-063__02e2ca202f.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-064,IU-064,image-1d46b7e5b1b6f0cda511433a51bc42aae40bc9a3,300c24725524b49c4949f399dcf854e1e89d4bc3aa246b2823dec9d33724daa6,c20b61b03b5c3402f0a2e9e187a89f198168a612,7436.54822983421,11528.033244889139,621.0,482.0,755,586,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-064__300c247255.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-065,IU-065,image-b03dad2933713c4817bc1776d7dfea6d596b5bb2,56274f9ca35dd91b08802cd57ff93423fa52d83a36a13825899466ca29885b0d,8382838b626a7e023d091e1e6ef05e6deb05efdd,3921.1555147376775,11697.578051776454,894.0,284.0,894,284,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-065__56274f9ca3.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-066,IU-066,image-cd3c4f4a5819228381a2f511ce3601edc8185780,70e3a9bac6ccb8f1a1e0eaaea91181a2da42ee11889ade9f2554de990237f925,b7a832e0ddf736bf65420dbc474556449c9ec59f,6186.166615750203,11899.560506956714,798.0,482.0,921,557,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-066__70e3a9bac6.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-067,IU-067,image-62066000dbc3731205d77b341995d4f97e6fc074,e5973a7cb3053fb5e21eea703606f15f52b0d628592a72bced180da91f1eab91,3b158c86815d7ed88ee9314efedbf65a6a51bef3,7426.903164461213,12031.736993804076,765.0,482.0,817,515,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-067__e5973a7cb3.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-068,IU-068,image-d5f7db3e51f1ae71a83c26a4c95253c4654453dc,7c515874d16253ec0b679bc031d236c4e420726fe627a290f25c7781ed671b3f,c5cefbd3d989f42643b1e6ca329110dd2e443944,3949.9719886182093,12033.221457466778,740.0,252.0,740,252,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-068__7c515874d1.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-069,IU-069,image-0377a7b6bf192cf78e968d812558b3552b8cbb0d,478bc9aa4809f7ea1cfb326d90ecf18cd9c103dbf78605696836840d181eadd3,aced9b3e99f6af2f7384d6f041818cd866a747a4,3950.134403961655,12328.459691156928,911.0,468.0,911,468,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-069__478bc9aa48.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-070,IU-070,image-24515e4b559b392ffaddef1d958fa79869830f89,8044cbf5148aabcfc415d0b531dcd5ffea49be4fe8867bce01284c1fec8dadd8,4042c791b8b3a2090748be10ee1d126ae58ff495,7431.067950323284,12525.708036013264,742.0,244.0,742,244,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-070__8044cbf514.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-071,IU-071,image-fe9b8d420db4d133719a79281f4aeb29cd43ab68,5d28f1c00142c8f9c46e34f98ad67e8cc4e0b0d6ca3d3b847b10590cd9eff4a0,f907d8ed473f41d1a7328f887a82eef09548f392,4044.92224575853,12795.747588440285,799.0,91.0,799,91,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-071__5d28f1c001.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-072,IU-072,image-3bc3b96c382c2a5bab1dad8c9f0ae64b1062dc9e,c12795d74f11519422cb1db4edae98e346ca5c89296f6a3b8e54a5f217f5165b,45fe5502f168c32f9a647c97c1cfc800daac6076,7436.104896937868,12821.430258235483,886.0,417.0,886,417,R03,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-072__c12795d74f.png,Visually reviewed screenshot assigned to R03: reCAPTCHA v3 Razor and React action/score flow
S-073,IU-073,image-48461631e971397bdfd67ede728acbdf60c9133c,264ec7c25d6c893daf5b7cc00cfdff3ef4d2d3e12ca9f33a1cc96fa503f2c333,7ad51059311489a858fc43a069fa76419a117bf9,5031.866157108131,14336.406797355437,996.0,365.0,996,365,R04,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-073__264ec7c25d.png,"Visually reviewed screenshot assigned to R04: remoteip, forwarded headers, and reverse-proxy handling"
S-074,IU-074,image-c1a27979d9e27992d696b3f64958439538ebad4b,0dff047e34df4557db06de75784ba78d2cba4bc860998029ef4982a547b7bdac,aeff5be1550d1330b12fe2ca19da372f1dfe10db,5065.032874637428,14732.740003532195,943.0,359.0,943,359,R04,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-074__0dff047e34.png,"Visually reviewed screenshot assigned to R04: remoteip, forwarded headers, and reverse-proxy handling"
S-075,IU-075,image-a9388e5b5be8eb9fddf3aa2205bd3d43f64435db,1e815f1249c0032d98058074ca17f57466649d3492dde4a5b4bc313597e68596,2ca7ff679866bec7b7309bf1398a1d6dc270dd54,5084.532874637428,15117.240003532195,934.0,290.0,934,290,R04,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-075__1e815f1249.png,"Visually reviewed screenshot assigned to R04: remoteip, forwarded headers, and reverse-proxy handling"
S-076,IU-076,image-7556f9f5db0914f48961b6c654e8f340699cf909,35635aea956edeb8cdcd276dd444c435aa346b9722633cf224f0b6b46d00c0d5,d8f691b3c00f7f55718537d92159620f7cd311bb,5121.670036760242,15434.417188590789,866.0,482.0,979,545,R04,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-076__35635aea95.png,"Visually reviewed screenshot assigned to R04: remoteip, forwarded headers, and reverse-proxy handling"
S-077,IU-077,image-5f83ae2351c0247bfc124b5de60d299666fe05bb,abe8a0b1704689201189cff40fd48cdb80514be79b70d5a91e209a5d5d349f72,a82dc024e481d36ebb8d53f7a8f417d3ef2c560c,5128.901367968534,15930.643599305993,950.0,226.0,950,226,R04,True,False,processed-semantic-transcript,1,assets/source-images-complete-v002/S-077__abe8a0b170.png,"Visually reviewed screenshot assigned to R04: remoteip, forwarded headers, and reverse-proxy handling"
