item_type,item_id,secondary_id,region_id,sha256,status,previously_present,restored,assignment_count,evidence
svg_text_node,T-056,,R02,29576b54e255e3c948eea5b5904fa38b81682fdd3cbd9ae841ff0e7bd80d394c,processed-semantic-transcript,True,False,1,});
svg_text_node,T-057,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-058,,R02,5b8896395731649f30f078541a586b3144a2c2ef1ff7d31be57e8012e199828b,processed-semantic-transcript,True,False,1,if (!resp.ok) {
svg_text_node,T-059,,R02,f3ecda7a1e1b696ec8bbccdc7f0c66812fbc09b1bd37af90a5875fe94183764a,processed-semantic-transcript,True,False,1,setStatus(await resp.text());
svg_text_node,T-060,,R02,66d9b410bf2bca9a6ac250695dc8398dd80cbc24d934b1a315666e67ed1eb92d,processed-semantic-transcript,True,False,1,recaptchaRef.current?.reset(); // token is single-use-ish; reset after failure
svg_text_node,T-061,,R02,8beaabe25ab7e0a80d1e25bada55a2f5a227101c2210eadf0b368d3c2be4a83f,processed-semantic-transcript,True,False,1,return;
svg_text_node,T-062,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-063,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-064,,R02,2b618eb8fa2102f4c90074960da0140be5cc0a1aeedda690c1e25998275d34da,processed-semantic-transcript,True,False,1,"setStatus(""Registered!"");"
svg_text_node,T-065,,R02,df3982fd610173599241fca93c7c866683f58f541eced1c2098102145477164c,processed-semantic-transcript,True,False,1,};
svg_text_node,T-066,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-067,,R02,fc4c1868f34cfb519e76be7307878b7254a939fea0a2f13fd8029482816af74d,processed-semantic-transcript,True,False,1,return (
svg_text_node,T-068,,R02,804b9c4c26c03470f54a3e72430146ba6176db5972e61fd585e8ee27501d0a2d,processed-semantic-transcript,True,False,1,<form onSubmit={onSubmit}>
svg_text_node,T-069,,R02,458b6d7d523ad29d59f054db323f5fa116da7155d2597293655bf228c8a8ab64,processed-semantic-transcript,True,False,1,"<input type=""email"" value={email} onChange={e => setEmail(e.target.value)} required />"
svg_text_node,T-070,,R02,916a2cbae6dd2515901e4c315ab1812011c63c1693f497d55b00d5a4fe175aca,processed-semantic-transcript,True,False,1,"<input type=""password"" value={password} onChange={e => setPassword(e.target.value)} required />"
svg_text_node,T-071,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-072,,R02,cc7045b1d4b625e06a437c809c1fda788c74335e0d140a3edc4e3fefc031f776,processed-semantic-transcript,True,False,1,<ReCAPTCHA sitekey={SITE_KEY} ref={recaptchaRef} />
svg_text_node,T-073,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-074,,R02,bdc94113f57e993a757422daff019c5871a5961b53fd383f57d2695453a6cbd5,processed-semantic-transcript,True,False,1,"<button type=""submit"">Register</button>"
svg_text_node,T-075,,R02,77bdc611bbf6f55aec1d6b5d4b1c22c32f525cbbb4a09bb6209f08396eee05a1,processed-semantic-transcript,True,False,1,<div>{status}</div>
svg_text_node,T-076,,R02,e0c7bb7b72eeecfc07340f6bce5874176ae2e9d13551d2d6a6f3409e66c2f8c9,processed-semantic-transcript,True,False,1,</form>
svg_text_node,T-077,,R02,a77e09550e0f8690a9d1d9763b3dba33bc7f80c04d23a23051c3a17c47899b2b,processed-semantic-transcript,True,False,1,public sealed class RecaptchaVerifyResponse
svg_text_node,T-078,,R02,9d8b2b5670d18da8a99f6152f7ee75558019cd106d8032bf7c1117bd37273e37,processed-semantic-transcript,True,False,1,);
svg_text_node,T-079,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
svg_text_node,T-080,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-081,,R02,273b6ab3c04b81989f1fe5f7ec70f5a5b3fd5bd138c9f5846bac68d0f145d8ff,processed-semantic-transcript,True,False,1,public bool success { get; set; }
svg_text_node,T-082,,R02,975dff6baf58a70e36dbdee29c4d9257d8e453d84c6cd94c98a89b5fe4734f5a,processed-semantic-transcript,True,False,1,public string[]? error-codes { get; set; } // google uses this name in JSON sometimes
svg_text_node,T-083,,R02,0e3c55bc6ced706c6ac3c9effd41241699afec3a72d6a0e49c5319c1911f2132,processed-semantic-transcript,True,False,1,public List<string>? error_codes { get; set; } // in case serializer maps differently
svg_text_node,T-084,,R02,650f7d00aaf62e6368e8eeb5b73239eb4f7be15a1e5814bd395c080c0569a9ec,processed-semantic-transcript,True,False,1,public double score { get; set; } // v3 only
svg_text_node,T-085,,R02,d999cd033c438d4fb1949a3552deaef12b58d7fe024b98c21a7b21a6c37e4329,processed-semantic-transcript,True,False,1,public string? action { get; set; } // v3 only
svg_text_node,T-086,,R02,3007027fd13e6b580e4440a71ff4ba8cfba2c091b14cba7d0a9d933bf51c9475,processed-semantic-transcript,True,False,1,public string? hostname { get; set; }
svg_text_node,T-087,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-088,,R02,d329b7c0c89952800d125445fd4a15f52eb3d98061f8409fb22a3050563e3425,processed-semantic-transcript,True,False,1,v3 must check action and score
svg_text_node,T-089,,R02,d8ec01fffb11ef19bee8b97391affd498b9652466960710799cda14c1de186f3,processed-semantic-transcript,True,False,1,using System.Net.Http;
svg_text_node,T-090,,R02,732a4059a3613f473ef78b42923c4e58871fc116be8101990a55bb4ce32453d2,processed-semantic-transcript,True,False,1,using System.Text.Json;
svg_text_node,T-091,,R02,7f0b65ae6b122f5ef5e90611bba7c33bb7fe9345fe35ea2e1cb675e18344fdfe,processed-semantic-transcript,True,False,1,using Microsoft.AspNetCore.WebUtilities;
svg_text_node,T-092,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-093,,R02,36168f2f5b965da514843d3b1d18ecd4e4bb63ba34cdbe0abe5efed5165db9c8,processed-semantic-transcript,True,False,1,public interface IRecaptchaVerifier
svg_text_node,T-094,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
svg_text_node,T-095,,R02,a2c41a812d05b09244430845a9b28645d4a1a4c14371b61a712fddefc96d7008,processed-semantic-transcript,True,False,1,"Task<bool> VerifyV2Async(string token, string? remoteIp = null);"
svg_text_node,T-096,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-097,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-098,,R02,bc7abb91206b90cbbd7eca7363d707f43a9790a0bda789b5b687c91deb8d530f,processed-semantic-transcript,True,False,1,combined v2 and v3
svg_text_node,T-099,,R02,e37c9622f982a2ef4c46043c26cd304393a13d7a8baef5669e4c61a7d3d2096f,processed-semantic-transcript,True,False,1,public class GoogleRecaptchaVerifier : IRecaptchaVerifier
svg_text_node,T-100,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
svg_text_node,T-101,,R02,c2ec65189398b039b666e776b84bcc8adb7f906859a78d23ef1cd5c9496c744d,processed-semantic-transcript,True,False,1,private readonly HttpClient _http;
svg_text_node,T-102,,R02,245ba8819c99ea1b0d4a97f97fc736a4d99ff1f02387938c2bad0f446418dcbb,processed-semantic-transcript,True,False,1,private readonly IConfiguration _config;
svg_text_node,T-103,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-104,,R02,1f2d3fda08f031a38a55b5db63d320b62f43262cd6388b316dc0eb99dde569ad,processed-semantic-transcript,True,False,1,"import React, { useEffect, useRef, useState } from ""react"";"
svg_text_node,T-105,,R02,667dd006678f55fcd07d7f99ef87602203f62788aefe98e30d6b106b9d598f94,processed-semantic-transcript,True,False,1,"public GoogleRecaptchaVerifier(HttpClient http, IConfiguration config)"
svg_text_node,T-106,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-107,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
svg_text_node,T-108,,R02,e30ae75bd91b4c5f043821ca718e26aa7cff1cf997af317fd0b22e2929447957,processed-semantic-transcript,True,False,1,const SITE_KEY = import.meta.env.VITE_RECAPTCHA_SITE_KEY;
svg_text_node,T-109,,R02,13f104c2c01483b4191bd35f3c261197a7977c5708bef13ccafd7f1f9e14b894,processed-semantic-transcript,True,False,1,_http = http;
svg_text_node,T-110,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-111,,R02,0be37150bbc73220dbe49c0001bc58b8a2ce67f13b7188394ce7a904f961472a,processed-semantic-transcript,True,False,1,_config = config;
svg_text_node,T-112,,R02,e43b607bb4680295a303844c070c642cdd6a2e318a7cd6478e68d4b1ddd26c44,processed-semantic-transcript,True,False,1,function loadScript(src) {
svg_text_node,T-113,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-114,,R02,23c1643fd7629907a734653bfbaa51f1a544ba70cfb84d827f4feadb2b700129,processed-semantic-transcript,True,False,1,"return new Promise((resolve, reject) => {"
svg_text_node,T-115,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-116,,R02,42b0d363fe2b305cf28a858f2b808f511c205b6854b57700af401a649d7135a0,processed-semantic-transcript,True,False,1,"const existing = document.querySelector(`script[src=""${src}""]`);"
svg_text_node,T-117,,R02,c71c6be0e816dfccb5b614cf6c447d2989e6a162a385c87c2baa061ae06ef2d9,processed-semantic-transcript,True,False,1,"public async Task<bool> VerifyV2Async(string token, string? remoteIp = null)"
svg_text_node,T-118,,R02,5994960c3cc8236567f4288e1ce2b407e87f3c8e95c5bbc9c5d38aaf20762751,processed-semantic-transcript,True,False,1,if (existing) return resolve();
svg_text_node,T-119,,R02,d20d5b43d8217dabb59f68b8bff257ddbd2d9bf0bb5ca337704fdc170781f7da,processed-semantic-transcript,True,False,1,using System.Text.Json.Serialization;
svg_text_node,T-120,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
svg_text_node,T-121,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-122,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-123,,R02,05a2220a96b1163f503aad0073009029989a6cca0b5e5b37ee775826f534f1d9,processed-semantic-transcript,True,False,1,if (string.IsNullOrWhiteSpace(token)) return false;
svg_text_node,T-124,,R02,68450a46e72a884ce0954f59f14a86b3045e581a4eda83bd680f67d22dfae4e8,processed-semantic-transcript,True,False,1,"const s = document.createElement(""script"");"
svg_text_node,T-125,,R02,a77e09550e0f8690a9d1d9763b3dba33bc7f80c04d23a23051c3a17c47899b2b,processed-semantic-transcript,True,False,1,public sealed class RecaptchaVerifyResponse
svg_text_node,T-126,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-127,,R02,1d4c9cbec5e8b9ae7c49521ae5fb5dd315a2f6da6fc48f22f5e13e9af8d4b8c3,processed-semantic-transcript,True,False,1,s.src = src;
svg_text_node,T-128,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
svg_text_node,T-129,,R02,50898e0f22c78be7234e9bbcc2d3f85fbe7d72c8bdd2f8b542a3c4a5c149c82a,processed-semantic-transcript,True,False,1,"var secret = _config[""Recaptcha:SecretKey""];"
svg_text_node,T-130,,R02,c6c59d2d4ba50b7aaf341eaf41c45ad253d8a7bb7d8e1d9347f575077bf1052e,processed-semantic-transcript,True,False,1,s.async = true;
svg_text_node,T-131,,R02,b161ec5f14279f64776bb5f51541202281ac7907416904408df3cd1fc751282c,processed-semantic-transcript,True,False,1,"[JsonPropertyName(""success"")]"
svg_text_node,T-132,,R02,4dda69d90deab36911aa7bca89244028f1b57f62027489ddb2d70959c57ae468,processed-semantic-transcript,True,False,1,if (string.IsNullOrWhiteSpace(secret))
svg_text_node,T-133,,R02,d480978ef656de3a104058c3fd8ac914f033af9f71822067dc8e47269540f7f6,processed-semantic-transcript,True,False,1,s.defer = true;
svg_text_node,T-134,,R02,c16cfaa17fc0e4bf8706fe361f90329e71c3ec4876ed1cb0b56b81b27f27c44d,processed-semantic-transcript,True,False,1,public bool Success { get; set; }
svg_text_node,T-135,,R02,eb77b554e28e8dbeb23910d4e741943db79b494dd5119280bc5138761ddd223a,processed-semantic-transcript,True,False,1,"throw new InvalidOperationException(""Recaptcha:SecretKey is not configured."");"
svg_text_node,T-136,,R02,6e7eaaf1d5229ba9916b482e57a7d8856923a8f83c52f60d43b9ecb08701c699,processed-semantic-transcript,True,False,1,s.onload = resolve;
svg_text_node,T-137,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-138,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-139,,R02,0b3aaa44a72b1c4ec8ede9c240fa47a2b6f30dc85215806a981aa1c0e77e6232,processed-semantic-transcript,True,False,1,s.onerror = reject;
svg_text_node,T-140,,R02,d9651c9c69c14f57495e0320d98f32abe9ea40eed240b7ccbe11ecf48aa1cb47,processed-semantic-transcript,True,False,1,"[JsonPropertyName(""challenge_ts"")]"
svg_text_node,T-141,,R02,df817cc0be6fcb2b44ff9d9ebd830396aeb6684638bc50bf6f58e9b239c90e93,processed-semantic-transcript,True,False,1,// POST https://www.google.com/recaptcha/api/siteverify
svg_text_node,T-142,,R02,cf328489e166e0ff6c6eaede2485af2714c290169db8971aafee44fcdb0c3e44,processed-semantic-transcript,True,False,1,document.head.appendChild(s);
svg_text_node,T-143,,R02,130d9efc66ae057c4b903da3dc0eae9b3c8ac045768e9295c8ac7ad4bda09d6c,processed-semantic-transcript,True,False,1,public DateTimeOffset? ChallengeTs { get; set; }
svg_text_node,T-144,,R02,6bd0935a67be7fc56df306ab7ea4f9b4116dbf9a38a4e2ca7265d334fac13b63,processed-semantic-transcript,True,False,1,"// with form fields: secret, response, remoteip(optional)"
svg_text_node,T-145,,R02,29576b54e255e3c948eea5b5904fa38b81682fdd3cbd9ae841ff0e7bd80d394c,processed-semantic-transcript,True,False,1,});
svg_text_node,T-146,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-147,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-148,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-149,,R02,6aa66369bf6d4c2a41146a4e738d7da1772d921472ce752981c036c7e3c75628,processed-semantic-transcript,True,False,1,"[JsonPropertyName(""hostname"")]"
svg_text_node,T-150,,R02,f6e6c200d813f9f0aa4527b94f128c24824e12cb04c65796cde59ae112b324d5,processed-semantic-transcript,True,False,1,"var data = new Dictionary<string, string>"
svg_text_node,T-151,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-152,,R02,b4fd8952c89900639c26f1d1da5732fcb5ad0c93157e98d17cfdba84c935bfb2,processed-semantic-transcript,True,False,1,public string? Hostname { get; set; }
svg_text_node,T-153,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
svg_text_node,T-154,,R02,8f127028e396d29525df11f2c9b83d9363555b9444379048082f1bfe3afa7897,processed-semantic-transcript,True,False,1,export default function RegisterV2NoLib() {
svg_text_node,T-155,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-156,,R02,2a5c1a7e259cac8c4eb744cd0fa91de971e477641ca33e2873f38650dbc8df91,processed-semantic-transcript,True,False,1,"[""secret""] = secret,"
svg_text_node,T-157,,R02,8a2498e4f718e8c20709867d29ab3eb36adf416f1b5ebd3d3f0d99e6eeed1db1,processed-semantic-transcript,True,False,1,const captchaDivRef = useRef(null);
svg_text_node,T-158,,R02,2dae8704184f8c7c2d58897192897296c87741c2271fc21f3084802196b26b1c,processed-semantic-transcript,True,False,1,// v3 fields
svg_text_node,T-159,,R02,1220fc7e0a17dde74dcd64523b7c99a3792e2a460cc04ce4edd75e2c345b355e,processed-semantic-transcript,True,False,1,"[""response""] = token"
svg_text_node,T-160,,R02,b3a1990f68f200d20c74ceb85c0cdac397bf7053ea0f872633bb47c738caa24f,processed-semantic-transcript,True,False,1,const widgetIdRef = useRef(null);
svg_text_node,T-161,,R02,f7bfb1de4e7c054ad57d11ad0a3925ed9faa817acda4a013dd8847d2ab706259,processed-semantic-transcript,True,False,1,"[JsonPropertyName(""score"")]"
svg_text_node,T-162,,R02,df3982fd610173599241fca93c7c866683f58f541eced1c2098102145477164c,processed-semantic-transcript,True,False,1,};
svg_text_node,T-163,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-164,,R02,58327e79f441cfcbe5594b18ca17d0e05b9b7de90b9eef1305f050efa0ab3674,processed-semantic-transcript,True,False,1,public double? Score { get; set; }
svg_text_node,T-165,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-166,,R02,0da1eeea29496c66fb72aa7713c17a3650f0a8719d5e62b0c78af6b73927f706,processed-semantic-transcript,True,False,1,"const [email, setEmail] = useState("""");"
svg_text_node,T-167,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-168,,R02,588b2238fc955f094c552ce47bac8e036898d743ac595b2bee1e39ac650bf039,processed-semantic-transcript,True,False,1,if (!string.IsNullOrWhiteSpace(remoteIp))
svg_text_node,T-169,,R02,a29857e63814f6df9d718244da56f62f3868a043039238cbe92bc925324e4450,processed-semantic-transcript,True,False,1,"const [password, setPassword] = useState("""");"
svg_text_node,T-170,,R02,6214f1253c5b8b685fba1f0fd15ef02d57530f03f06dafc66f30415922587883,processed-semantic-transcript,True,False,1,"[JsonPropertyName(""action"")]"
svg_text_node,T-171,,R02,33a00d09b4f42ad855947d1718a46a51600e6130e54bd95aeab3afb57059e685,processed-semantic-transcript,True,False,1,"data[""remoteip""] = remoteIp;"
svg_text_node,T-172,,R02,25c4d43572bc29a71a61515973880e14a4e547f255ef7a530fd4faa9e87400bc,processed-semantic-transcript,True,False,1,"const [status, setStatus] = useState("""");"
svg_text_node,T-173,,R02,05452f6acfe479e7ea7d5a6aff0c97d4f50a11e197c87cc7a36ba92a6be7f6d6,processed-semantic-transcript,True,False,1,public string? Action { get; set; }
svg_text_node,T-174,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-175,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-176,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-177,,R02,d15682b7fae79579f7ec041fe50e5d6ab2a20a22451f016e379786c86560dd61,processed-semantic-transcript,True,False,1,using var content = new FormUrlEncodedContent(data);
svg_text_node,T-178,,R02,f28ea927c74f4339d40c3cf0626cab7fdec954d41ef387a713650bc54eca15b3,processed-semantic-transcript,True,False,1,useEffect(() => {
svg_text_node,T-179,,R02,daca856135fdf0237942b4e45428eece37d50dd9fd92a47f49c090a28ac78279,processed-semantic-transcript,True,False,1,"[JsonPropertyName(""error-codes"")]"
svg_text_node,T-180,,R02,044aa5c9a454cfd50d47fad9a94761ab8323c0bc7d1abe69975c02df765635f8,processed-semantic-transcript,True,False,1,"using var resp = await _http.PostAsync(""https://www.google.com/recaptcha/api/siteverify"", content);"
svg_text_node,T-181,,R02,cb024149face99dbb0a6ec8743c280cf5bd9bade83ccdbfc5ebdeea270b586d7,processed-semantic-transcript,True,False,1,"const src = ""https://www.google.com/recaptcha/api.js?render=explicit"";"
svg_text_node,T-182,,R02,b1c22765358c2ab5fb6a18249918569a99f0498cb07c27a0f4b658cda6c2e697,processed-semantic-transcript,True,False,1,public string[]? ErrorCodes { get; set; }
svg_text_node,T-183,,R02,0ae1ef40ed584a94f73974e0b515268775f7749fb67ccb4f6e1930f984cc0568,processed-semantic-transcript,True,False,1,resp.EnsureSuccessStatusCode();
svg_text_node,T-184,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-185,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-186,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-187,,R02,0693f6856d280032ca3482a177499cb84c8518c0b4c72f14d1096bbdca04a052,processed-semantic-transcript,True,False,1,loadScript(src).then(() => {
svg_text_node,T-188,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-189,,R02,0e0dce0d6aa2f8feaca7b34a3092686cff0ffc850432f7091bbe0625d36830dc,processed-semantic-transcript,True,False,1,var json = await resp.Content.ReadAsStringAsync();
svg_text_node,T-190,,R02,a2b27a80b06d8999e5008cb3c073c86ced632052855aaa0906ee5b85bd87b1bd,processed-semantic-transcript,True,False,1,// Wait until grecaptcha is ready
svg_text_node,T-191,,R02,7a9852109d0048d87efe5471e944b9421840be3973e5bb0dfb63923c5d26731b,processed-semantic-transcript,True,False,1,"public sealed record RecaptchaV3Result(bool Success, double Score, string? Action, string? Hostname, string[]? ErrorCodes);"
svg_text_node,T-192,,R02,bf52eafd4b2e7c2f66b2a94c16b664c684145837e11f0947cbf541b09a9f5874,processed-semantic-transcript,True,False,1,var result = JsonSerializer.Deserialize<RecaptchaVerifyResponse>(json);
svg_text_node,T-193,,R02,3723a122127f2038240f6f1bd536201412fcfdfe0b1185dca3ab58e10ff26569,processed-semantic-transcript,True,False,1,window.grecaptcha.ready(() => {
svg_text_node,T-194,,R02,6a79f6b3cf331e98ea07c064afed706800f27998e591afac9524099cb4bcddc3,processed-semantic-transcript,True,False,1,"public sealed record RecaptchaV2Result(bool Success, string? Hostname, string[]? ErrorCodes);"
svg_text_node,T-195,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-196,,R02,af13d010798ce1d91366ee41f5dc0eb2727de3c010143eee473a1ed6ca00f281,processed-semantic-transcript,True,False,1,if (widgetIdRef.current !== null) return; // already rendered
svg_text_node,T-197,,R02,35a9d0ddf25f0e3dcc52a34ffc8834173fc82171f227affc99fec65583bbd078,processed-semantic-transcript,True,False,1,return result?.success == true;
svg_text_node,T-198,,R02,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,reviewed-empty-structural,True,False,1,[empty structural SVG text node]
svg_text_node,T-199,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-200,,R02,5142f5506751dafd2b928e6ac9b938a1489378751ba6b95d4f4b9eb13ea9691a,processed-semantic-transcript,True,False,1,"widgetIdRef.current = window.grecaptcha.render(captchaDivRef.current, {"
svg_text_node,T-201,,R02,d10b36aa74a59bcf4a88185837f658afaf3646eff2bb16c3928d0e9335e945d2,processed-semantic-transcript,True,False,1,}
svg_text_node,T-202,,R02,d71e0b0778bb71190c686d1b3deb5b6ea2892d98b31fe4bdb2567582d47a46ff,processed-semantic-transcript,True,False,1,"sitekey: SITE_KEY,"
svg_text_node,T-203,,R02,0789af111dcf146f942e8d3b58e8fc8128b13ba2c47817ecd7232927657cf182,processed-semantic-transcript,True,False,1,"theme: ""light"","
svg_text_node,T-204,,R02,2c75edbba1ac7052b9b0fd260c4a140e17af159f7c4739ce855af6c98e45e821,processed-semantic-transcript,True,False,1,"// callback: () => {}, // optional: called on success"
svg_text_node,T-205,,R02,eb9ca2aa05e733261aefaaef79ba66bc303b522109134c69ad3265c28a45f2d9,processed-semantic-transcript,True,False,1,"// ""expired-callback"": () => {}, // optional: called on expiration"
svg_text_node,T-206,,R02,29576b54e255e3c948eea5b5904fa38b81682fdd3cbd9ae841ff0e7bd80d394c,processed-semantic-transcript,True,False,1,});
svg_text_node,T-207,,R02,29576b54e255e3c948eea5b5904fa38b81682fdd3cbd9ae841ff0e7bd80d394c,processed-semantic-transcript,True,False,1,});
svg_text_node,T-208,,R02,29576b54e255e3c948eea5b5904fa38b81682fdd3cbd9ae841ff0e7bd80d394c,processed-semantic-transcript,True,False,1,});
svg_text_node,T-209,,R02,67d57c0e12af56b73510be588dbe1d71eca4401ab11ea8ab7c015fbbfebd3ef6,processed-semantic-transcript,True,False,1,public interface IRecaptchaService
svg_text_node,T-210,,R02,27c7e19d1e112eeabf093062e0e24babd319cebac309a618f8cf7a9aa324b972,processed-semantic-transcript,True,False,1,"}, []);"
svg_text_node,T-211,,R02,021fb596db81e6d02bf3d2586ee3981fe519f275c0ac9ca76bbcf2ebb4097d96,processed-semantic-transcript,True,False,1,{
