source_id,image_use_id,symbol_id,sha256,sha1,x,y,width,height,pixel_width,pixel_height,region_id,restored,coverage_status,assignment_count,asset_path,description,nearest_text_nodes_hint_only
S-039,IU-039,image-9a3b252462b45c145e352021abc89f11324dd54d,3180478e079a2559b6e7a00d8c4ce8245ba1b67173e506f9f178ab2806244c1f,9651f6bf37f52fa6f7a91826c0ba81fe53d5f6a6,10626.829494505233,3597.503039493956,706.0,369.0,791,414,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-039__3180478e07.png,Self-link generation with and without selected fields.,"[{""text_id"": ""T-030"", ""text"": ""Creating link to the resource itself""}, {""text_id"": ""T-033"", ""text"": ""consumer""}, {""text_id"": ""T-032"", ""text"": ""deciding on fucntionality of the""}, {""text_id"": ""T-031"", ""text"": ""We are now fully driving the app state""}, {""text_id"": ""T-035"", ""text"": ""shaping""}]"
S-040,IU-040,image-e4d8e03d0f85abf85150fae0cd970da6cf86fd8d,e9596c87aaef8ec9ca2372dbdae8d2766bad3697541e4a5cd2339b8c99338d31,b936ec7d4c9a72f282d16de14385a32f6b5debc8,6686.775241609257,3644.293805828396,711.0,219.0,711,219,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-040__e9596c87aa.png,Rule: include an action link only when the action is allowed.,"[{""text_id"": ""T-028"", ""text"": ""if logic changes, server may not show some link to consumer""}, {""text_id"": ""T-020"", ""text"": ""rel, method""}, {""text_id"": ""T-033"", ""text"": ""consumer""}, {""text_id"": ""T-032"", ""text"": ""deciding on fucntionality of the""}, {""text_id"": ""T-031"", ""text"": ""We are now fully driving the app state""}]"
S-041,IU-041,image-2effeffc7a9f394afef7448d018c6ed8388ecdfd,9fa033ced2aa4ba974876bd8cce8fad4288a9712b5abfa11ba670ead604d8232,4f5887eb79494c0f414a3bfb7951cc6557a367c4,14171.782781533218,3728.7405071281587,587.0,315.0,587,315,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-041__9fa033ced2.png,Alternative LinkDto code presentation.,"[{""text_id"": ""T-034"", ""text"": ""CONTROLLER""}, {""text_id"": ""T-026"", ""text"": ""!!!""}, {""text_id"": ""T-019"", ""text"": ""like""}, {""text_id"": ""T-016"", ""text"": ""When have hateoas, better to include prev and next page to links,not to metadata""}, {""text_id"": ""T-017"", ""text"": ""!!!""}]"
S-042,IU-042,image-c7c0930335ec403d6de3f5b392cef90c68c55bfe,c5e058aeed06e0a40f550bebffa4b6c2507372070c5f17c086cfbfbe22c1cdab,dd3609103e1d128138df8cc4f9eb809b96fbe77d,8709.025369583836,3825.964866480702,732.0,369.0,1102,556,R02,True,processed-semantic-transcript,1,assets/source-images-v001/S-042__c5e058aeed.png,"HTML anchor analogy for href, rel, and media type.","[{""text_id"": ""T-033"", ""text"": ""consumer""}, {""text_id"": ""T-032"", ""text"": ""deciding on fucntionality of the""}, {""text_id"": ""T-031"", ""text"": ""We are now fully driving the app state""}, {""text_id"": ""T-028"", ""text"": ""if logic changes, server may not show some link to consumer""}, {""text_id"": ""T-030"", ""text"": ""Creating link to the resource itself""}]"
S-043,IU-043,image-bb76244c777bdaa8c3ee3c1fead8f26c8dd3ac9d,a4d9fa547f3d0a7304f53fc11be9ea3134c82735e1d51c5b7e98bc8a26f926fa,2bbeb7378d47d7ad0962a01acd65b24086dfb379,6672.941959138554,3902.293805828396,882.0,423.0,882,423,R02,True,processed-semantic-transcript,1,assets/source-images-v001/S-043__a4d9fa547f.png,Course-specific method field explained alongside href and rel.,"[{""text_id"": ""T-028"", ""text"": ""if logic changes, server may not show some link to consumer""}, {""text_id"": ""T-033"", ""text"": ""consumer""}, {""text_id"": ""T-032"", ""text"": ""deciding on fucntionality of the""}, {""text_id"": ""T-031"", ""text"": ""We are now fully driving the app state""}, {""text_id"": ""T-020"", ""text"": ""rel, method""}]"
S-044,IU-044,image-41d6806233624fc000079f2e772c53f6789e193b,e2415996630980802fa1998af08e233a075ccda6b064014cc621e36153186439,56e9efc9bce518ebd72d1b16a03f9b2a56a70883,10538.902760824456,3986.229666817325,959.0,317.0,959,317,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-044__e241599663.png,"Code adding create-course, courses, and delete-course action links.","[{""text_id"": ""T-030"", ""text"": ""Creating link to the resource itself""}, {""text_id"": ""T-033"", ""text"": ""consumer""}, {""text_id"": ""T-032"", ""text"": ""deciding on fucntionality of the""}, {""text_id"": ""T-031"", ""text"": ""We are now fully driving the app state""}, {""text_id"": ""T-035"", ""text"": ""shaping""}]"
S-045,IU-045,image-ec9597d7b531e1d444e312115ba203ff58a0bed5,1a855e2e4f9c236fbaac9d693be9cdcb7d987b93ce7d163787f8112c93190520,4c79178a12dee718f340e8930a0d782bc7b292aa,14263.949193886734,4098.907110216538,346.0,188.0,346,188,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-045__1a855e2e4f.png,"ResourceUriType enum for PreviousPage, NextPage, and Current.","[{""text_id"": ""T-034"", ""text"": ""CONTROLLER""}, {""text_id"": ""T-026"", ""text"": ""!!!""}, {""text_id"": ""T-019"", ""text"": ""like""}, {""text_id"": ""T-016"", ""text"": ""When have hateoas, better to include prev and next page to links,not to metadata""}, {""text_id"": ""T-017"", ""text"": ""!!!""}]"
S-046,IU-046,image-455ed3f1f062dfa2e27012b045ab5061cfbc8af1,cc20ef955d03b3b16c0b3495489cb015fb48ddf3e97307836b8356d3baf0f47c,b6730dc50f69cf5845aead48c9dea7d20d7df8b3,8754.118287932582,4277.631516590568,585.0,369.0,1141,721,R02,True,processed-semantic-transcript,1,assets/source-images-v001/S-046__cc20ef955d.png,"Payload explanation of method, rel, and href.","[{""text_id"": ""T-033"", ""text"": ""consumer""}, {""text_id"": ""T-032"", ""text"": ""deciding on fucntionality of the""}, {""text_id"": ""T-031"", ""text"": ""We are now fully driving the app state""}, {""text_id"": ""T-035"", ""text"": ""shaping""}, {""text_id"": ""T-036"", ""text"": ""dto the same""}]"
S-047,IU-047,image-b6b04e8358479ff7144a238b2a84593c23a473fb,344e0aa99841319bfdfb1560cbe17e620fad3fed552675ba34db5aab899bcaeb,48295b337d5143f12346dc74209cf09dd394a273,6627.442111726445,4338.460447063748,793.0,464.0,793,464,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-047__344e0aa998.png,"Documentation requirements for custom relations, permissions, bodies, errors, and ETags.","[{""text_id"": ""T-028"", ""text"": ""if logic changes, server may not show some link to consumer""}, {""text_id"": ""T-033"", ""text"": ""consumer""}, {""text_id"": ""T-032"", ""text"": ""deciding on fucntionality of the""}, {""text_id"": ""T-031"", ""text"": ""We are now fully driving the app state""}, {""text_id"": ""T-035"", ""text"": ""shaping""}]"
S-048,IU-048,image-7865569d21125a6d127c7d4e72633dac66220ed3,22a8386c339606260d3ba013b5ff24ffec603d8fef3dde710d26fc0f163ef26a,f6e0c9ce606df6b67855bae2ceadf95c78a68a0f,14192.782476357437,4345.407186510483,535.0,285.0,535,285,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-048__22a8386c33.png,"AuthorsResourceParameters with filtering, sorting, fields, page number, and page size.","[{""text_id"": ""T-034"", ""text"": ""CONTROLLER""}, {""text_id"": ""T-026"", ""text"": ""!!!""}, {""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}]"
S-049,IU-049,image-d912580a87981c29e17846da9c960acdf68643bb,3606668ec2a36f2e9fd74d49233cb71400768bf7d89ac51ddd7f1f9c8eb47aab,07bf3a6d59231170cdb83b082344aaba734924ba,10532.268796438117,4594.385697640045,732.0,369.0,1048,529,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-049__3606668ec2.png,GetAuthor validates requested shaping fields before loading and linking the resource.,"[{""text_id"": ""T-035"", ""text"": ""shaping""}, {""text_id"": ""T-036"", ""text"": ""dto the same""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-039"", ""text"": ""IDict""}]"
S-050,IU-050,image-a9feec68f1d3d9baa90522ad88bf612ebe57730b,9b5a7f206424fc1946e95c444547afc23be98f1fdb019485972a859e727a2181,b477b1eed0839520a2c8caf810fdcdb59bffe2cf,8683.666559283942,4703.927858363025,861.0,369.0,1539,660,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-050__9b5a7f2064.png,Collection response envelope with value and links properties.,"[{""text_id"": ""T-035"", ""text"": ""shaping""}, {""text_id"": ""T-036"", ""text"": ""dto the same""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-039"", ""text"": ""IDict""}]"
S-051,IU-051,image-ae987c72dcc9ec169c076fa0dd441ef50f5d5261,3cc3378ffefe74b02c294ddf1507bc3952e8f0fafbdaf83e7acc74b9dab15dd2,c53a6ccaf5f2b0cf26686bfd8ce8e1af66dd9e5c,14060.977593290341,4860.523024053201,863.0,369.0,863,369,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-051__3cc3378ffe.png,CreateAuthorsResourceUri branch for the previous page.,"[{""text_id"": ""T-034"", ""text"": ""CONTROLLER""}, {""text_id"": ""T-026"", ""text"": ""!!!""}, {""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}]"
S-052,IU-052,image-772b18b5639cbdd5dfd6a7514e48fc6ca89de419,63f18f5d2219cdc9923653e9a072022410a0578eaa2402f114ea400e5fc66116,56015250b84702b39c129e3301c034acb32d4839,10700.152720338549,5107.441692343614,690.0,349.0,912,461,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-052__63f18f5d22.png,"Single-author controller flow: load, create links, shape, append links, and return.","[{""text_id"": ""T-036"", ""text"": ""dto the same""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}, {""text_id"": ""T-035"", ""text"": ""shaping""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-039"", ""text"": ""IDict""}]"
S-053,IU-053,image-7dd1c5703fb5bf095f02664fe18174c55e12da41,009218433f4bd5702166785358397e6ae38c8f7013d9107d98b239b59c8864cd,862c7beadb48900601e867f65686ea3430b8fb36,8763.343234351943,5265.841224706025,910.0,447.0,910,447,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-053__009218433f.png,HATEOAS is most valuable when actions depend on permissions or current resource state.,"[{""text_id"": ""T-039"", ""text"": ""IDict""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}, {""text_id"": ""T-036"", ""text"": ""dto the same""}, {""text_id"": ""T-035"", ""text"": ""shaping""}]"
S-054,IU-054,image-817345032de58131ca9d8162be3cebd7d974f2b6,4fceb3820ffb78a782873d29824f2e9f63776db5d4bd77a378229966de5d5ae5,b15a5be5a172c997d6afadb1056db4775876207e,14086.091106562331,5305.276592804436,766.0,435.0,766,435,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-054__4fceb3820f.png,CreateAuthorsResourceUri branches for next and current page.,"[{""text_id"": ""T-034"", ""text"": ""CONTROLLER""}, {""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}]"
S-055,IU-055,image-ccf65e253a304c948114b57149bd2e39bce30ccd,b7d9e5dbc62af446efe9cdc39bc443d26d7b665cc067deacd2092e53590d6f78,c3fbc5a529a85cb0df770d0dec9b9e626806fe2f,10382.629749149131,5531.039252622616,1122.0,369.0,1370,451,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-055__b7d9e5dbc6.png,Demo transition to HATEOAS after POST.,"[{""text_id"": ""T-039"", ""text"": ""IDict""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}, {""text_id"": ""T-036"", ""text"": ""dto the same""}, {""text_id"": ""T-035"", ""text"": ""shaping""}]"
S-056,IU-056,image-9a9fcb7d3f8564e89d8db4cb1277d795f0f798a2,58bf910e6b40087af71f2691185e232b236e6f68ca6c87cfa2f99eb91bfebe10,138d55601dc7be229a6e6ceca495e7c7e1a41dbc,8781.390737142121,5758.769897859859,872.0,284.0,872,284,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-056__58bf910e6b.png,HATEOAS improves runtime discoverability but still requires relation and error documentation.,"[{""text_id"": ""T-039"", ""text"": ""IDict""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}, {""text_id"": ""T-036"", ""text"": ""dto the same""}, {""text_id"": ""T-035"", ""text"": ""shaping""}]"
S-057,IU-057,image-283080f8e09253b6bbcacff33a2283a39fa10bf7,2716a493b7efa98b5e67d2f81031139843fbd56ab05948cb04b4c3c1eca2002f,0f06c93a9e63017b18c3833b25dcea2e4c3d4566,14043.65744158383,5827.379890946785,892.0,472.0,892,472,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-057__2716a493b7.png,"CreateLinksForAuthors builds self, next, and previous collection links.","[{""text_id"": ""T-034"", ""text"": ""CONTROLLER""}, {""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}]"
S-058,IU-058,image-24924c6b1865715969d09da556d773b4e5bbf365,2b86bcd405732b932e818ce76d202d60dc02c55e57baca5209322b4373f5ee8b,e1fd101727b6fe2126e99ca38fe7dc603746e11a,10461.046599028028,6048.748189156972,741.0,343.0,781,361,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-058__2b86bcd405.png,CreateAuthor controller code before response links are added.,"[{""text_id"": ""T-040"", ""text"": ""need to cast to expando object with""}, {""text_id"": ""T-041"", ""text"": ""this""}, {""text_id"": ""T-039"", ""text"": ""IDict""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}]"
S-059,IU-059,image-06e22a880a461e75f36a1747a2c1730aedc451b1,d12e9c722c0e51116bc80242a7fdca501a98624f951d724b0333a963246bbf5c,133a42abb4b5de54fe214e1b0c6698466a227dfd,8818.414662923371,6067.960344985974,977.0,218.0,977,218,R06,True,processed-semantic-transcript,1,assets/source-images-v001/S-059__d12e9c722c.png,Tradeoff: added response complexity means not every public CRUD API adopts full HATEOAS.,"[{""text_id"": ""T-039"", ""text"": ""IDict""}, {""text_id"": ""T-038"", ""text"": ""convertation to""}, {""text_id"": ""T-037"", ""text"": ""way, but with""}, {""text_id"": ""T-036"", ""text"": ""dto the same""}, {""text_id"": ""T-035"", ""text"": ""shaping""}]"
S-060,IU-060,image-9db8244e39df2ca0798ab6fd95f8a39bb34e4550,8cde1da83611771fb34a4fbe051ff3d8bd41098fde2ac1f5b6d8c249fdaabdaa,bb3793d20b5e56ad33eae609f3155d7138dc7c78,14044.990571466642,6344.713326005379,756.0,224.0,756,224,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-060__8cde1da836.png,Previous-page branch in CreateLinksForAuthors.,"[{""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-034"", ""text"": ""CONTROLLER""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}]"
S-061,IU-061,image-8d6dacadbe08c80bab2cf8994ead71c7e5e82152,d7ad6e5f2bb1603028d6045237ddcbf576ef616d9010b5536e05b67a8c466165,b53caf1b90d02dc4e6d910fee5ee240fcd979597,10431.430569855518,6461.068170616675,888.0,263.0,888,263,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-061__d7ad6e5f2b.png,POST response adds links and returns CreatedAtRoute.,"[{""text_id"": ""T-041"", ""text"": ""this""}, {""text_id"": ""T-040"", ""text"": ""need to cast to expando object with""}, {""text_id"": ""T-042"", ""text"": ""Creating new uri link type""}, {""text_id"": ""T-043"", ""text"": ""previous default link""}, {""text_id"": ""T-039"", ""text"": ""IDict""}]"
S-062,IU-062,image-784179ec3720fe8a6993902187a97d7e6913af98,0b749350a503d7007a437dee77ea669629a55cb322b82659fdf7af8a0731a544,36d7c702d6f755e0427dd2f5e99cb2281725cda6,13944.75247332211,6638.4354198600095,918.0,471.0,918,471,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-062__0b749350a5.png,"Item-level CreateLinksForAuthor helper begins with self, delete, and update actions.","[{""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}, {""text_id"": ""T-034"", ""text"": ""CONTROLLER""}]"
S-063,IU-063,image-77ea3fe0076f082527f76af29bd3ecd8365beecc,df24be9f28386c29db4bcdcb1f2464e9b1db3de76172934d70bf67e05825b335,9b29315eb34b5742b695a7fcd1939d66f5a4c280,10349.511475464704,6821.573530394681,1050.0,369.0,1413,497,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-063__df24be9f28.png,Demo transition to implementing a collection resource.,"[{""text_id"": ""T-042"", ""text"": ""Creating new uri link type""}, {""text_id"": ""T-041"", ""text"": ""this""}, {""text_id"": ""T-040"", ""text"": ""need to cast to expando object with""}, {""text_id"": ""T-043"", ""text"": ""previous default link""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}]"
S-064,IU-064,image-6e69f6cd4af5cd0f7c7ebaa3e45ad43c19cd5cee,4f334ecbea9edf9b03929eb9f07073b8edd17d48815dfb438cfd66bfcd52dc23,691defe5f113071b57e01be2b338c20cdb19999f,13953.085847345548,7171.768732848292,712.0,175.0,712,175,R03,True,processed-semantic-transcript,1,assets/source-images-v001/S-064__4f334ecbea.png,Continuation of item-level link creation including partial update.,"[{""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}, {""text_id"": ""T-054"", ""text"": ""!!!""}]"
S-065,IU-065,image-c1ee5f8e4ca8656d80141743d29fc9ea15bf6cf4,fba44a497df3d86fcee9106e497c46f00f769d4ffd5e6cec8c54d9ab0b12b30a,73dc274f8c375cb9c9b1aa4db46eb4536fbc7941,12667.72753639245,7316.232936861334,973.0,375.0,973,375,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-065__fba44a497d.png,ShapeData returns an ExpandoObject containing selected fields.,"[{""text_id"": ""T-054"", ""text"": ""!!!""}, {""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}]"
S-066,IU-066,image-42fc7d49159fb103a56efbcaa98f903b70ed482c,1157adb442faf38e7faa10d10d10078674339ac2f7709812aad537b2254aff4e,84598951eac402354da5649c874ed19825b22d4a,13838.704918250078,7399.445795836573,983.0,482.0,1046,513,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-066__1157adb442.png,"GetAuthors creates pagination metadata, collection links, and shaped authors.","[{""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}, {""text_id"": ""T-054"", ""text"": ""!!!""}]"
S-067,IU-067,image-0b4ef2b1678779415cdc5e75c4821d9ad9ff8f0a,05d234c263a94ac2c7c7971b58f7e9b5ec3c9ff0911ac314be4c139f348ce261,002d45c998ae8aa90cc5757e750fddfa1d4e96d4,10453.723976919158,7433.720757288432,461.0,215.0,461,215,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-067__05d234c263.png,ResourceUriType enum used by pagination URI generation.,"[{""text_id"": ""T-042"", ""text"": ""Creating new uri link type""}, {""text_id"": ""T-043"", ""text"": ""previous default link""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}, {""text_id"": ""T-049"", ""text"": ""link for getauthors collection""}, {""text_id"": ""T-050"", ""text"": ""selft ---> pagination hateoas links with all sorting""}]"
S-068,IU-068,image-c5007a91e910914cf4c987881c18ea891465a19b,02e9c0432342597a2f6f6bbcd6783ab3d3b8c0788fd4a61e9af7d73c2e02792b,d5db2625c020f29a24d6470b99089fac14fc21eb,10441.223889726076,7738.175859406688,886.0,309.0,886,309,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-068__02e9c04323.png,Current-page URI branch preserves all query parameters.,"[{""text_id"": ""T-043"", ""text"": ""previous default link""}, {""text_id"": ""T-042"", ""text"": ""Creating new uri link type""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}, {""text_id"": ""T-049"", ""text"": ""link for getauthors collection""}, {""text_id"": ""T-050"", ""text"": ""selft ---> pagination hateoas links with all sorting""}]"
S-069,IU-069,image-ad7e77b9003791a7f19dbb1d2a86f04d5693a41d,9a511c4224acf89dc5927f9f188505c374c87aafe075d34a9ad8421d835db681,897fd64cc052dd189bf4614edcb3f709ed7a276d,12716.596097763244,7739.243353527991,753.0,482.0,904,579,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-069__9a511c4224.png,Each shaped author is cast to IDictionary and receives its item-level links.,"[{""text_id"": ""T-054"", ""text"": ""!!!""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}, {""text_id"": ""T-049"", ""text"": ""link for getauthors collection""}, {""text_id"": ""T-050"", ""text"": ""selft ---> pagination hateoas links with all sorting""}, {""text_id"": ""T-051"", ""text"": ""filtering and shaping shit""}]"
S-070,IU-070,image-1756cbc047911f976398c23f07f15459f2511a3d,e9abf2c549c59b551828236bae3366bbbe57705f6ec64f0ed613758676b889ad,a9b15ed170bee64161a6d8daedb05a15fd1b6b39,13866.86464588645,7940.061232097089,1036.0,603.0,1022,595,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-070__e9abf2c549.png,Full collection shaping flow and envelope construction.,"[{""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}, {""text_id"": ""T-054"", ""text"": ""!!!""}]"
S-071,IU-071,image-fdf6ad2e11610f649c50cdc82ef0001507e8b8ac,1b95988d13d38aa50eb59e7f3b1c1fb2b38cd78dc1934f885633fd284ece79d2,8eb634b35fa14f56e4ce3a99b9572cfe14ff3130,12670.005449803908,8268.899705253256,904.0,323.0,904,323,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-071__1b95988d13.png,Envelope rationale: return value plus collection-level links as valid JSON.,"[{""text_id"": ""T-054"", ""text"": ""!!!""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}, {""text_id"": ""T-049"", ""text"": ""link for getauthors collection""}, {""text_id"": ""T-050"", ""text"": ""selft ---> pagination hateoas links with all sorting""}, {""text_id"": ""T-051"", ""text"": ""filtering and shaping shit""}]"
S-072,IU-072,image-254601f78987c5dc0118d96a5feaa62fbcdf857b,082014f5ab6adfcdaa94e2a722cdb12f857a706c91995a0cdf429a8affdcd819,eb79f348dc7d728a8435e00ff7e53bbe086574d2,10385.092747017603,8356.37677134269,872.0,162.0,872,162,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-072__082014f5ab.png,Start of CreateLinksForAuthors collection helper.,"[{""text_id"": ""T-052"", ""text"": ""And thats it , author resource collection cannot be deleted or updated in""}, {""text_id"": ""T-053"", ""text"": ""current impl""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}, {""text_id"": ""T-049"", ""text"": ""link for getauthors collection""}, {""text_id"": ""T-050"", ""text"": ""selft ---> pagination hateoas links with all sorting""}]"
S-073,IU-073,image-c99c35887eba80b85350798925140b226e65b2dd,78863f21388f149476ac4a2a59ccd0de945a80d0f956b2a88f1d8403e0e67ea9,55f99e8529d5ba0ccc7298806e147d668b731d15,10367.20364789651,8539.673049713409,880.0,268.0,880,268,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-073__78863f2138.png,Self collection link creation.,"[{""text_id"": ""T-052"", ""text"": ""And thats it , author resource collection cannot be deleted or updated in""}, {""text_id"": ""T-053"", ""text"": ""current impl""}, {""text_id"": ""T-051"", ""text"": ""filtering and shaping shit""}, {""text_id"": ""T-050"", ""text"": ""selft ---> pagination hateoas links with all sorting""}, {""text_id"": ""T-049"", ""text"": ""link for getauthors collection""}]"
S-074,IU-074,image-cd88134315a4c9bea288a6802676f65206dadd1c,53a9b30a8a337d55a229cb5ee87cb12b84ee2829e5d205b7d661f49ff188ddb0,242fbf8aaf0fb22f968a11a09508c86d0affadb6,11688.764279547657,8553.733765338207,809.0,681.0,802,675,R05,True,processed-semantic-transcript,1,assets/source-images-v001/S-074__53a9b30a8a.png,Complete CreateAuthorsResourceUri switch preserving query state.,"[{""text_id"": ""T-051"", ""text"": ""filtering and shaping shit""}, {""text_id"": ""T-050"", ""text"": ""selft ---> pagination hateoas links with all sorting""}, {""text_id"": ""T-049"", ""text"": ""link for getauthors collection""}, {""text_id"": ""T-048"", ""text"": ""at this point of course only have one""}, {""text_id"": ""T-053"", ""text"": ""current impl""}]"
S-075,IU-075,image-fa597fb4700bc640bb332ae4ee78bacc121109a8,3de2f5576bb2d78b7f2a36fe255c8fec81a98d51f945521ea4eae017e2d8124a,8e2942ea4df6346d9e180b1df044cb98854ac934,14041.464916614743,8856.858562075824,772.0,294.0,772,294,R04,True,processed-semantic-transcript,1,assets/source-images-v001/S-075__3de2f5576b.png,Third placement of the data-shaping Id warning.,"[{""text_id"": ""T-054"", ""text"": ""!!!""}, {""text_id"": ""T-047"", ""text"": ""USING ANON OBJ HERE""}, {""text_id"": ""T-046"", ""text"": ""TO IDICT INTERFACE""}, {""text_id"": ""T-045"", ""text"": ""IN THE COLLECTION WITH CASTING EXPANDO""}, {""text_id"": ""T-044"", ""text"": ""ADDING HATEOAS TO EVERY AUTHOR""}]"
